"TYPE","ARTIST_NAME","TRACK_NAME","ALBUM_NAME","LABEL_NAME","LICENSEE_NAME","LICENSE_SERVICE_NAME","START_DATE","END_DATE","DISTRIBUTION_TYPE","YOUR_AMOUNT"
"","DA BRAT","FA ALL Y'ALL","FUNKDAFIED","SO SO DEF","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",1.7939125241383
"","DA BRAT","FA ALL Y'ALL","FUNKDAFIED","SO SO DEF","PANDORA.COM - Subscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.486164068972216
"","DA BRAT","FA ALL Y'ALL","FUNKDAFIED","SO SO DEF","SENZARI.COM - Nonsubscription Webcast","Webcasting",01-JUL-12,31-JUL-12,"CURRENT",.0238781128783406
"","DA BRAT","FA ALL Y'ALL","FUNKDAFIED","SO SO DEF","SONGZA MEDIA, INC.","Webcasting",01-JUN-13,31-AUG-13,"CURRENT",.02909079254957262
"","DA BRAT","FA ALL Y'ALL","FUNKDAFIED","SO SO DEF","SPOTIFY.COM","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.030443183936357922
"","DA BRAT","FIRE IT UP","FUNKDAFIED (EXPLICIT)","SONY","IHEART.COM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.0416974708424183
"","DA BRAT","FIRE IT UP","FUNKDAFIED (EXPLICIT)","SONY","JANGO.COM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.016953661182744
"","DA BRAT","FIRE IT UP","FUNKDAFIED (EXPLICIT)","SONY","LAST.FM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.0106459965584945
"","DA BRAT","FIRE IT UP","FUNKDAFIED (EXPLICIT)","SONY","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",1.11109337885664
"","DA BRAT","FIRE IT UP","FUNKDAFIED (EXPLICIT)","SONY","PANDORA.COM - Subscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.28122994500765
"","DA BRAT","FIRE IT UP","FUNKDAFIED (EXPLICIT)","SONY","SPOTIFY.COM","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.0424359533658323
"","DA BRAT","FUCK YOU","UNRESTRICTED","SONY","IHEART.COM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.0594410754562132
"","DA BRAT","FUCK YOU","UNRESTRICTED","SONY","SPOTIFY.COM","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.0359783082884229
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","COLUMBIA","IMVU.COM","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.0805169867123036
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","8TRACKS.COM - Nonsubscription Webcast","Webcasting",01-MAY-13,30-SEP-13,"CURRENT",.091148166515499864
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","ADMIN TRUE UP","Cable Radio",01-JAN-10,31-DEC-12,"CURRENT",3.5802237778897242
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","AUDIOGALAXY.COM","Webcasting",01-MAR-12,30-SEP-12,"CURRENT",.0101026290604586
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","CARTER BROADCAST GROUP, INC.","Webcasting",01-JAN-13,31-DEC-13,"CURRENT",1.1114165775617625
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","CHUBBYPARROT.COM/ MODERNROCKCLASSICS.COM","Webcasting",01-JAN-12,30-NOV-12,"CURRENT",.06971954392910898
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","CLEAR CHANNEL COMMUNICATIONS - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.551958356563376
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","COX RADIO INTERACTIVE","Webcasting",01-NOV-13,31-DEC-13,"CURRENT",.821860568564556
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","DMX MUSIC","Cable Radio",01-DEC-13,31-DEC-13,"CURRENT",3.97469281595683
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","ENTERCOM COMMUNICATIONS CORP - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.708744519869233
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","EQUALA.FM","Webcasting",01-MAY-13,31-MAY-13,"CURRENT",.200040960902194
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","GAP BROADCASTING BOZEMAN, LLC","Webcasting",01-APR-10,31-OCT-10,"CURRENT",.01477382047402833
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","GAP BROADCASTING LAKE CHARLES, LLC","Webcasting",01-APR-10,31-JUL-10,"CURRENT",.0122228913662376
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","GAP BROADCASTING MISSOULA, LLC","Webcasting",01-JUL-10,31-DEC-10,"CURRENT",.0162697813808837
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","GAP BROADCASTING YAKIMA, LLC","Webcasting",01-APR-10,30-SEP-10,"CURRENT",.07291114267201363
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","IHEART.COM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",1.21543691604496
"","DA BRAT","FUNKDAFIED","FUNKDAFIED","SO SO DEF","KISS987.FM - KKST-FM","Webcasting",01-FEB-13,30-NOV-13,"CURRENT",.01508319700458632
