"TYPE","ARTIST_NAME","TRACK_NAME","ALBUM_NAME","LABEL_NAME","ISRC","LICENSEE_NAME","LICENSE_SERVICE_NAME","START_DATE","END_DATE","NUM_PERFORMANCES","NUM_SPINS","DISTRIBUTION_TYPE","YOUR_AMOUNT"
"","Da Brat","Funkdafied","ANUTHAFUNKDAFIEDTANTRUM","SO SO DEF/COLUMBIA","","LIVE365.COM - Subscription & Nonsubscription Webcast","Webcasting",01-JAN-12,30-JUN-12,,,"PRIOR",.55917353150512175
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","SPOTIFY.COM","Webcasting",01-JUL-12,31-OCT-12,,,"PRIOR",.5104945569527223
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","SIRIUS XM RADIO, INC - Subscription Webcast","Webcasting",01-JUN-13,31-AUG-13,,,"PRIOR",.731032814908765
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","ADMIN TRUE UP","Webcasting",01-JAN-12,31-DEC-13,,,"PRIOR",.01657501190374201
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","SIRIUS XM ON DEMAND SERVICE","Webcasting",01-JAN-14,30-NOV-14,,,"PRIOR",.31837898681724007
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","Beasley Broadcasting - Nonsubscription Webcast","Webcasting",01-JAN-15,31-JAN-15,657,,"CURRENT",.665956536282788
"","Da Brat","Funkdafied","ANUTHAFUNKDAFIEDTANTRUM","SO SO DEF/COLUMBIA","","SLACKER.COM - EMI","Direct Licensing",01-NOV-14,31-MAR-15,,,"PRIOR",1.70889044414013
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","iTunes Radio - Universal","Direct Licensing",01-FEB-15,31-MAR-15,,,"PRIOR",2.3584615717115419
"","Da Brat","Funkdafied","ANUTHAFUNKDAFIEDTANTRUM","SO SO DEF/COLUMBIA","","SLACKER.COM - EMI","Direct Licensing",01-APR-15,30-APR-15,1418,,"CURRENT",.441150863487138
"","Da Brat","Funkdafied","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400530","SONGZA - Nonsubscription Webcast","Webcasting",01-APR-15,30-APR-15,14,,"CURRENT",.0130564751499738
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","8TRACKS.COM - Nonsubscription Webcast","Webcasting",01-JAN-15,30-APR-15,483,,"CURRENT",.2758389984738727
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","BATANGA.COM","Webcasting",01-JAN-15,30-APR-15,116,,"CURRENT",.108172909418972868
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","CARTER BROADCAST GROUP, INC.","Webcasting",01-APR-15,30-APR-15,,,"CURRENT",.13817046458752
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","COX RADIO INTERACTIVE","Webcasting",01-MAR-15,30-APR-15,1598,,"CURRENT",1.733777593548381
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","CUMULUS MEDIA, INC.","Webcasting",01-MAR-15,30-APR-15,11103,,"CURRENT",10.7099036466507568
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","ENTERCOM COMMUNICATIONS CORP - Nonsubscription Webcast","Webcasting",01-APR-15,30-APR-15,187,,"CURRENT",.189908277257731
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","JAMMIN983.COM - WJMR","Webcasting",01-APR-15,30-APR-15,,,"CURRENT",.606135733604187
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","LIVE365.COM - Subscription & Nonsubscription Webcast","Webcasting",01-FEB-15,30-APR-15,420,,"CURRENT",.43188885449949914
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","MIXCLOUD.COM - Nonsubscription Webcast","Webcasting",01-APR-15,30-APR-15,,,"CURRENT",.05222174064335616
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","MUSIC CHOICE","Preexisting Services",01-APR-15,30-APR-15,,,"CURRENT",6.67219188400133
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-APR-15,30-APR-15,15677,,"CURRENT",8.899478112268223
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","PANDORA.COM - Subscription Webcast","Webcasting",01-APR-15,30-APR-15,1973,,"CURRENT",2.0000968689549652
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","SIRIUS XM ON DEMAND SERVICE","Webcasting",01-APR-15,30-APR-15,,,"CURRENT",.27369225644036
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","SIRIUS XM RADIO, INC","Satellite Radio",01-APR-15,30-APR-15,,17,"CURRENT",173.817871657855
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","SIRIUS XM RADIO, INC - Subscription Webcast","Webcasting",01-APR-15,30-APR-15,,,"CURRENT",4.60340835882265
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","SKY.FM - Subscription Webcast","Webcasting",01-APR-15,30-APR-15,,,"CURRENT",.0233221475162809
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","SLACKER.COM - EMI","Direct Licensing",01-APR-15,30-APR-15,2268,,"CURRENT",.705592495337679
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","SONGZA - Nonsubscription Webcast","Webcasting",01-APR-15,30-APR-15,3360,,"CURRENT",3.13355403599374
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","TOWNSQUARE MEDIA BROADCASTING","Webcasting",01-APR-15,30-APR-15,128,,"CURRENT",.1303522787464948
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","UNIVISION.COM","Webcasting",01-APR-15,30-APR-15,2012,,"CURRENT",2.04840408677114
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","iHeart Media","Webcasting",01-APR-15,30-APR-15,19041.17,,"CURRENT",19.30158317122268
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","iTunes Radio - Universal","Direct Licensing",01-APR-15,30-APR-15,3624,,"CURRENT",1.2720297817412399
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","8TRACKS.COM - Nonsubscription Webcast","Webcasting",01-JAN-15,30-APR-15,45,,"CURRENT",.02565495414166429
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","BATANGA.COM","Webcasting",01-JAN-15,30-APR-15,117,,"CURRENT",.1091054569379309
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","CUMULUS MEDIA, INC.","Webcasting",01-MAR-15,30-APR-15,238,,"CURRENT",.2304017154720558
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","LIVE365.COM - Subscription & Nonsubscription Webcast","Webcasting",01-FEB-15,30-APR-15,104,,"CURRENT",.10702806722698063
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","MUSIC CHOICE","Preexisting Services",01-APR-15,30-APR-15,,,"CURRENT",7.90778297363121
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-APR-15,30-APR-15,36956,,"CURRENT",20.979084845122472
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","PANDORA.COM - Subscription Webcast","Webcasting",01-APR-15,30-APR-15,4836,,"CURRENT",4.902416856698532
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","SIRIUS XM ON DEMAND SERVICE","Webcasting",01-APR-15,30-APR-15,,,"CURRENT",.2656719705373449
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","SIRIUS XM RADIO, INC","Satellite Radio",01-APR-15,30-APR-15,,1,"CURRENT",10.2245806857562
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","SIRIUS XM RADIO, INC - Subscription Webcast","Webcasting",01-APR-15,30-APR-15,,,"CURRENT",2.994984241538694
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","SONGZA - Nonsubscription Webcast","Webcasting",01-APR-15,30-APR-15,1163,,"CURRENT",1.0846200428156923
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","iHeart Media","Webcasting",01-APR-15,30-APR-15,908.97,,"CURRENT",.921401366362793
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","iTunes Radio - Universal","Direct Licensing",01-APR-15,30-APR-15,84,,"CURRENT",.02948413401387
"","Da Brat","Got It Poppin'","Limelite, Luv & Niteclubz","Arista","USAR10300647","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-APR-15,30-APR-15,121,,"CURRENT",.06868896163707686
"","Da Brat","Got It Poppin'","Limelite, Luv & Niteclubz","Arista","USAR10300647","PANDORA.COM - Subscription Webcast","Webcasting",01-APR-15,30-APR-15,12,,"CURRENT",.01216480609602608
"","Da Brat","Got It Poppin'","Limelite, Luv & Niteclubz","Arista","USAR10300647","iHeart Media","Webcasting",01-APR-15,30-APR-15,13,,"CURRENT",.0131777921853484
