"TYPE","ARTIST_NAME","TRACK_NAME","ALBUM_NAME","LABEL_NAME","ISRC","LICENSEE_NAME","LICENSE_SERVICE_NAME","START_DATE","END_DATE","NUM_PERFORMANCES","NUM_SPINS","DISTRIBUTION_TYPE","YOUR_AMOUNT"
"","DA BRAT","LONG TIME AWAY","YELLOW PILLS 004: PREFILL","NUMERO","","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,88,,"CURRENT",.0499553728937207
"","DA BRAT","LONG TIME AWAY","YELLOW PILLS 004: PREFILL","NUMERO","","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-15,31-JUL-15,24,,"CURRENT",.0243296448664021
"","DA BRAT","NOT TONIGHT [REMIX]","NOTHING TO LOSE","TOMMY BOY","","CBS Webcasting","Webcasting",01-MAR-15,30-JUN-15,25,,"CURRENT",.02554387222269201
"","DA BRAT","PINK LEMONADE","UNRESTRICTED","SO SO DEF","","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,59,,"CURRENT",.03349280682647172
"","DA BRAT","PINK LEMONADE","UNRESTRICTED","SO SO DEF","","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-15,31-JUL-15,11,,"CURRENT",.01115108723043417
"","DA BRAT","RUNNIN' OUT OF TIME","UNRESTRICTED","SO SO DEF","","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,49,,"CURRENT",.02781605990673072
"","DA BRAT","RUNNIN' OUT OF TIME","UNRESTRICTED","SO SO DEF","","iTunes Radio - Universal","Direct Licensing",01-JUL-15,31-JUL-15,28,,"CURRENT",.0116977679275122
"","DA BRAT","THAT'S WHAT I'M LOOKING FOR (CLEAN)","SINGLE","SO SO DEF","","IMVU.COM","Webcasting",01-SEP-14,30-APR-15,710,,"CURRENT",.6640568650712891
"","DA BRAT","WE READY","UNRESTRICTED","SO SO DEF","","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,2798,,"CURRENT",1.5883537881435321
"","DA BRAT","WE READY","UNRESTRICTED","SO SO DEF","","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-15,31-JUL-15,396,,"CURRENT",.4014391402956361
"","DA BRAT","WHAT 'CHU LIKE","UNRESTRICTED","SONY MUSIC","","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,2909,,"CURRENT",1.65136567895265
"","DA BRAT","WHAT 'CHU LIKE","UNRESTRICTED","SONY MUSIC","","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-15,31-JUL-15,823,,"CURRENT",.834304071877042
"","DA BRAT","WHAT'CHU LIKE","UNRESTRICTED [EXPLICIT]","SONY","","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,65131,,"CURRENT",36.9732203629651
"","DA BRAT","WHAT'CHU LIKE","UNRESTRICTED [EXPLICIT]","SONY","","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-15,31-JUL-15,8025,,"CURRENT",8.13522500220323
"","DA BRAT","WHAT'CHU LIKE - (FEATURING TYRESE)","UNRESTRICTED","SONY MUSIC","","IMVU.COM","Webcasting",01-OCT-14,30-APR-15,1068,,"CURRENT",.998970187083809
"","DA BRAT","WHAT'S ON YA MIND","UNRESTRICTED","SO SO DEF","","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,19,,"CURRENT",.010785819147507935
"","DA BRAT","WHATCHA","","UNKNOWN LABEL","","CBS Webcasting","Webcasting",01-MAR-15,30-JUN-15,2972,,"CURRENT",3.037240450290384
"","DA BRAT","WORLD PREMIERE","LIMELITE, LUV & NITECLUBZ","SO SO DEF","","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,156,,"CURRENT",.0885572519479593
"","DA BRAT","WORLD PREMIERE","LIMELITE, LUV & NITECLUBZ","SO SO DEF","","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-15,31-JUL-15,49,,"CURRENT",.0496730249355712
"","Da Brat","Ain't No Thang","Funkdafied","So So Def/Work","USSM10021885","IMVU.COM","Webcasting",01-SEP-14,30-APR-15,150,,"CURRENT",.14041136354137221
"","Da Brat","Ain't No Thang","Funkdafied","So So Def/Work","USSM10021885","Google Play Music","Webcasting",01-JUN-15,31-JUL-15,,,"CURRENT",.04196583746260099
"","Da Brat","Ain't No Thang","Funkdafied","So So Def/Work","USSM10021885","SLACKER.COM - EMI","Direct Licensing",01-JUL-15,31-JUL-15,158,,"CURRENT",.0546088914637272
"","Da Brat","Ain't No Thang","Funkdafied","So So Def/Work","USSM10021885","iTunes Radio - Universal","Direct Licensing",01-JUL-15,31-JUL-15,1184,,"CURRENT",.494648472363379
"","Da Brat","All My Bitches","Unrestricted","So So Def","USSM19929832","IMVU.COM","Webcasting",01-SEP-14,30-APR-15,70,,"CURRENT",.06571145617639014
"","Da Brat","All My Bitches","Unrestricted","So So Def","USSM19929832","Google Play Music","Webcasting",01-JUN-15,31-JUL-15,,,"CURRENT",.059684700217668705
"","Da Brat","All My Bitches","Unrestricted","So So Def","USSM19929832","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,56,,"CURRENT",.0317897827505495
"","Da Brat","All My Bitches","Unrestricted","So So Def","USSM19929832","iHeartRadio","Webcasting",01-JUL-15,31-JUL-15,197,,"CURRENT",.199694585009936
"","Da Brat","Anuthatantrum","Anuthatantrum","So So Def","USSM19603179","SLACKER.COM - EMI","Direct Licensing",01-JUL-15,31-JUL-15,199,,"CURRENT",.068779553172669
"","Da Brat","Boom","Boom","Arista","USAR10300816","IMVU.COM","Webcasting",01-DEC-14,28-FEB-15,27,,"CURRENT",.02523976436785993
"","Da Brat","Boom","Limelite, Luv & Niteclubz","Arista","USAR10300635","IMVU.COM","Webcasting",01-SEP-14,28-FEB-15,65,,"CURRENT",.06086613568205947
"","Da Brat","Chi Town","Unrestricted","So So Def","USSM10000423","IMVU.COM","Webcasting",01-NOV-14,28-FEB-15,13,,"CURRENT",.01216464564081332
"","Da Brat","Chi Town","Unrestricted","So So Def","USSM19929828","Google Play Music","Webcasting",01-JUN-15,31-JUL-15,,,"CURRENT",.07087560725105389
"","Da Brat","Chi Town","Unrestricted","So So Def","USSM19929828","SONGZA - Nonsubscription Webcast","Webcasting",01-FEB-14,31-JUL-15,953,,"CURRENT",.599678423127995
"","Da Brat","Chi Town","Unrestricted","So So Def","USSM19929828","iHeartRadio","Webcasting",01-JUL-15,31-JUL-15,11,,"CURRENT",.0111504590614686
"","Da Brat","Come And Get Some","Funkdafied","So So Def/Work","USSM10021886","IMVU.COM","Webcasting",01-OCT-14,30-APR-15,19,,"CURRENT",.01776307667484589
"","Da Brat","Come And Get Some","Funkdafied","So So Def/Work","USSM10021886","Google Play Music","Webcasting",01-JUN-15,31-JUL-15,,,"CURRENT",.04942643741725837
"","Da Brat","Come And Get Some","Funkdafied","So So Def/Work","USSM10021886","SLACKER.COM - EMI","Direct Licensing",01-JUL-15,31-JUL-15,77,,"CURRENT",.0266131939411836
"","Da Brat","Come And Get Some","Funkdafied","So So Def/Work","USSM10021886","iTunes Radio - Universal","Direct Licensing",01-JUL-15,31-JUL-15,32,,"CURRENT",.0133688776314429
"","Da Brat","Da Shit Ya Can't Fuc Wit","Funkdafied","So So Def/Work","USSM10024868","Google Play Music","Webcasting",01-JUN-15,31-JUL-15,,,"CURRENT",.07087563565665087
"","Da Brat","Da Shit Ya Can't Fuc Wit","Funkdafied","So So Def/Work","USSM10024868","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,39,,"CURRENT",.02213931298699
"","Da Brat","Da Shit Ya Can't Fuc Wit","Funkdafied","So So Def/Work","USSM10024868","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-15,31-JUL-15,10,,"CURRENT",.0101373520276677
"","Da Brat","Da Shit Ya Can't Fuc Wit","Funkdafied","So So Def/Work","USSM10024868","iTunes Radio - Universal","Direct Licensing",01-JUL-15,31-JUL-15,1006,,"CURRENT",.420284090538479
"","Da Brat","F**k You","Unrestricted","So So Def","USSM10000417","IMVU.COM","Webcasting",01-OCT-14,30-APR-15,34,,"CURRENT",.03182381867472378
"","Da Brat","Fa All Y'All","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400535","IMVU.COM","Webcasting",01-SEP-14,30-APR-15,147,,"CURRENT",.137296438809073825
"","Da Brat","Fa All Y'All","Funkdafied","So So Def/Work","USSM10024455","IMVU.COM","Webcasting",01-SEP-14,30-APR-15,29,,"CURRENT",.027203865692744715
"","Da Brat","Fa All Y'All","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400535","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,314,,"CURRENT",.178249853279867
"","Da Brat","Fa All Y'All","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400535","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-15,31-JUL-15,50,,"CURRENT",.050686760138338
"","Da Brat","Fa All Y'All","Funkdafied","So So Def/Work","USSM10024455","Google Play Music","Webcasting",01-JUN-15,31-JUL-15,,,"CURRENT",.1939753999819101
"","Da Brat","Fa All Y'All","Funkdafied","So So Def/Work","USSM10024455","LIVE365.COM - Subscription & Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,21,,"CURRENT",.02104310540508597
"","Da Brat","Fa All Y'All","Funkdafied","So So Def/Work","USSM10024455","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,5180,,"CURRENT",2.940554904425829
"","Da Brat","Fa All Y'All","Funkdafied","So So Def/Work","USSM10024455","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-15,31-JUL-15,723,,"CURRENT",.7329305516003661
"","Da Brat","Fa All Y'All","Funkdafied","So So Def/Work","USSM10024455","SONGZA - Nonsubscription Webcast","Webcasting",01-FEB-14,31-JUL-15,718,,"CURRENT",.3863860327677561
"","Da Brat","Fa All Y'All","Funkdafied","So So Def/Work","USSM10024455","iHeartRadio","Webcasting",01-JUL-15,31-JUL-15,246,,"CURRENT",.249364811738296
"","Da Brat","Fa All Y'All","Funkdafied","So So Def/Work","USSM10024455","iTunes Radio - Universal","Direct Licensing",01-JUL-15,31-JUL-15,950,,"CURRENT",.396888554683453
"","Da Brat","Fire It Up","Funkdafied","So So Def/Work","USSM10027859","Google Play Music","Webcasting",01-JUN-15,31-JUL-15,,,"CURRENT",.0699431902628558
"","Da Brat","Fire It Up","Funkdafied","So So Def/Work","USSM10027859","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,2339,,"CURRENT",1.32779110452742
"","Da Brat","Fire It Up","Funkdafied","So So Def/Work","USSM10027859","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-15,31-JUL-15,315,,"CURRENT",.319326588871529
"","Da Brat","Fire It Up","Funkdafied","So So Def/Work","USSM10027859","SLACKER.COM - EMI","Direct Licensing",01-JUL-15,31-JUL-15,190,,"CURRENT",.0656689201146081
"","Da Brat","Fire It Up","Funkdafied","So So Def/Work","USSM10027859","iHeartRadio","Webcasting",01-JUL-15,31-JUL-15,16,,"CURRENT",.0162188495439542
"","Da Brat","Fire It Up","Funkdafied","So So Def/Work","USSM10027859","iTunes Radio - Universal","Direct Licensing",01-JUL-15,31-JUL-15,218,,"CURRENT",.0910754788642029
"","Da Brat","Fuck You","Unrestricted","So So Def","USSM19929833","IMVU.COM","Webcasting",01-SEP-14,30-APR-15,246,,"CURRENT",.2302984222430779
"","Da Brat","Fuck You","Unrestricted","So So Def","USSM19929833","Google Play Music","Webcasting",01-JUN-15,31-JUL-15,,,"CURRENT",.11377404633823456
"","Da Brat","Fuck You","Unrestricted","So So Def","USSM19929833","iHeartRadio","Webcasting",01-JUL-15,31-JUL-15,303,,"CURRENT",.307144463238632
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","CRYSTALMEDIANETWORKS.COM","Webcasting",01-JAN-13,31-JUL-14,,,"CURRENT",3.86221332772935417
"","Da Brat","Funkdafied","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400530","IMVU.COM","Webcasting",01-SEP-14,30-SEP-14,31,,"CURRENT",.0291067769457667
"","Da Brat","Funkdafied","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400534","IMVU.COM","Webcasting",01-SEP-14,30-APR-15,164,,"CURRENT",.153358017920992322
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","DASHRADIO.COM","Webcasting",01-APR-15,30-APR-15,,,"CURRENT",.0354009710953099
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","IMVU.COM","Webcasting",01-SEP-14,30-APR-15,2595,,"CURRENT",2.42805027982782135
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","CBS Webcasting","Webcasting",01-MAR-15,30-JUN-15,40,,"CURRENT",.04087024617982315
"","Da Brat","Funkdafied","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400530","Google Play Music","Webcasting",01-JUN-15,31-JUL-15,,,"CURRENT",.020516625020410205
"","Da Brat","Funkdafied","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400530","SLACKER.COM - EMI","Direct Licensing",01-JUL-15,31-JUL-15,938,,"CURRENT",.324197089828961
"","Da Brat","Funkdafied","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400530","SONGZA - Nonsubscription Webcast","Webcasting",01-FEB-14,31-JUL-15,128,,"CURRENT",.10259238160650804
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","8TRACKS.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,89,,"CURRENT",.0508709082861827
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","BATANGA.COM","Webcasting",01-JUL-15,31-JUL-15,13,,"CURRENT",.012122795432419068
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","CARTER BROADCAST GROUP, INC.","Webcasting",01-JUL-15,31-JUL-15,,,"CURRENT",.185162767311811
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","COX RADIO INTERACTIVE","Webcasting",01-JUL-15,31-JUL-15,461,,"CURRENT",.504590619757758
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","Google Play Music","Webcasting",01-JUN-15,31-JUL-15,,,"CURRENT",2.207403124387372
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","JAMMIN983.COM - WJMR","Webcasting",01-JUL-15,31-JUL-15,,,"CURRENT",.55748384454003
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","LIVE365.COM - Subscription & Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,49,,"CURRENT",.04910057927853399
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","MIXCLOUD.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,,,"CURRENT",.03130823982230152
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","MUSIC CHOICE","Preexisting Services",01-JUL-15,31-JUL-15,,,"CURRENT",5.10671110184529
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","OHANA MEDIA GROUP, LLC.","Webcasting",01-JUL-15,31-JUL-15,,,"CURRENT",.0176408497773117
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,11188,,"CURRENT",6.35114445380621928
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-15,31-JUL-15,1623,,"CURRENT",1.64529223409044537
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","RADIO NOW, LLC","Webcasting",01-JUN-15,31-JUL-15,,,"CURRENT",.04490251956506409
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","RADIO ONE, INC.","Webcasting",01-JUL-15,31-JUL-15,613,,"CURRENT",.623543217142656
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","SIRIUS XM ON DEMAND SERVICE","Webcasting",01-JUL-15,31-JUL-15,,,"CURRENT",.419016258340536
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","SIRIUS XM RADIO, INC","Cable Radio",01-JUL-15,31-JUL-15,,,"CURRENT",2.11067582526246
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","SIRIUS XM RADIO, INC","Satellite Radio",01-JUL-15,31-JUL-15,,18,"CURRENT",186.9875193760788
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","SIRIUS XM RADIO, INC - Subscription Webcast","Webcasting",01-JUL-15,31-JUL-15,,,"CURRENT",4.55484812699226
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","SLACKER.COM","Webcasting",01-JUL-15,31-JUL-15,15323,,"CURRENT",14.3185442511993
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","SLACKER.COM - EMI","Direct Licensing",01-JUL-15,31-JUL-15,3233,,"CURRENT",1.11740851963436
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","SONGZA - Nonsubscription Webcast","Webcasting",01-FEB-14,31-JUL-15,8777,,"CURRENT",11.46562357315754
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","TOWNSQUARE MEDIA BROADCASTING","Webcasting",01-JUL-15,31-JUL-15,389,,"CURRENT",.395517643313081
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","iHeartRadio","Webcasting",01-JUL-15,31-JUL-15,17710.02,,"CURRENT",17.95225936252626
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","iTunes Radio - Universal","Direct Licensing",01-JUL-15,31-JUL-15,29462,,"CURRENT",12.30855852429887
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","IMVU.COM","Webcasting",01-SEP-14,30-APR-15,405,,"CURRENT",.3792880259192649
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","CBS Webcasting","Webcasting",01-MAY-15,31-MAY-15,44,,"CURRENT",.044956404407477
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","BATANGA.COM","Webcasting",01-JUL-15,31-JUL-15,19,,"CURRENT",.0177179317858438
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","Google Play Music","Webcasting",01-JUN-15,31-JUL-15,,,"CURRENT",.373962926021813
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","LIVE365.COM - Subscription & Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,25,,"CURRENT",.0250513159584353
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","MIXCLOUD.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,,,"CURRENT",.021061906789548
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","MUSIC CHOICE","Preexisting Services",01-JUL-15,31-JUL-15,,,"CURRENT",6.53659021036197
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,10398,,"CURRENT",5.902681447146686
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-15,31-JUL-15,1579,,"CURRENT",1.600687885168713
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","SIRIUS XM ON DEMAND SERVICE","Webcasting",01-JUL-15,31-JUL-15,,,"CURRENT",.135359171340410905
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","SIRIUS XM RADIO, INC - Subscription Webcast","Webcasting",01-JUL-15,31-JUL-15,,,"CURRENT",2.68507043072817
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","SONGZA - Nonsubscription Webcast","Webcasting",01-FEB-14,31-JUL-15,6055,,"CURRENT",3.9736818301807721
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","iHeartRadio","Webcasting",01-JUL-15,31-JUL-15,650.47,,"CURRENT",.6593671914284923
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","iTunes Radio - Universal","Direct Licensing",01-JUL-15,31-JUL-15,1272,,"CURRENT",.531412885849845
"","Da Brat","Got It Poppin'","Limelite, Luv & Niteclubz","Arista","USAR10300647","IMVU.COM","Webcasting",01-NOV-14,30-APR-15,35,,"CURRENT",.0327676543780739
"","Da Brat","Got It Poppin'","Limelite, Luv & Niteclubz","Arista","USAR10300647","Google Play Music","Webcasting",01-JUL-15,31-JUL-15,,,"CURRENT",.0102583054088057
"","Da Brat","Gushy Wushy","Limelite, Luv & Niteclubz","Arista","USAR10300651","IMVU.COM","Webcasting",01-OCT-14,30-APR-15,11,,"CURRENT",.010287268558457515
"","Da Brat","Gushy Wushy","Limelite, Luv & Niteclubz","Arista","USAR10300651","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,41,,"CURRENT",.02327466237093809
"","Da Brat","Gushy Wushy","Limelite, Luv & Niteclubz","Arista","USAR10300651","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-15,31-JUL-15,10,,"CURRENT",.0101373520276677
"","Da Brat","Just A Little Bit More","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19603746","IMVU.COM","Webcasting",01-SEP-14,30-APR-15,104,,"CURRENT",.09715180390369113
"","Da Brat","Just A Little Bit More","Anuthatantrum","So So Def","USSM19603184","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,826,,"CURRENT",.4688992955706054
"","Da Brat","Just A Little Bit More","Anuthatantrum","So So Def","USSM19603184","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-15,31-JUL-15,113,,"CURRENT",.11455207791264343
"","Da Brat","Let's All Get High","Anuthatantrum","So So Def","USSM19603182","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,3226,,"CURRENT",1.831318556308444
"","Da Brat","Let's All Get High","Anuthatantrum","So So Def","USSM19603182","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-15,31-JUL-15,512,,"CURRENT",.51903242381658
"","Da Brat","Let's All Get High","Anuthatantrum","So So Def","USSM19603182","SLACKER.COM - EMI","Direct Licensing",01-JUL-15,31-JUL-15,33,,"CURRENT",.0114056545462218
"","Da Brat","Live It Up","Anuthatantrum","So So Def","USSM19603188","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,1656,,"CURRENT",.940069289909108
"","Da Brat","Live It Up","Anuthatantrum","So So Def","USSM19603188","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-15,31-JUL-15,212,,"CURRENT",.214911862986553
"","Da Brat","Lyrical Molestation","Anuthatantrum","So So Def","USSM19603187","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,20,,"CURRENT",.0113534938394821
"","Da Brat","Lyrical Molestation","Anuthatantrum","So So Def","USSM19603187","SLACKER.COM - EMI","Direct Licensing",01-JUL-15,31-JUL-15,53,,"CURRENT",.0183181724530227
"","Da Brat","Make It Happen","Anuthatantrum","So So Def","USSM19603189","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,286,,"CURRENT",.162354961904592
"","Da Brat","Make It Happen","Anuthatantrum","So So Def","USSM19603189","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-15,31-JUL-15,48,,"CURRENT",.0486592897328042
"","Da Brat","May Da Funk Be Wit 'Cha","Funkdafied","So So Def/Work","USSM10024867","IMVU.COM","Webcasting",01-SEP-14,31-DEC-14,15,,"CURRENT",.01408198282673848
"","Da Brat","May Da Funk Be Wit 'Cha","Funkdafied","So So Def/Work","USSM10024867","Google Play Music","Webcasting",01-JUN-15,31-JUL-15,,,"CURRENT",.06341503570199357
"","Da Brat","May Da Funk Be Wit 'Cha","Funkdafied","So So Def/Work","USSM10024867","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,44,,"CURRENT",.0249776864468604
"","Da Brat","May Da Funk Be Wit 'Cha","Funkdafied","So So Def/Work","USSM10024867","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-15,31-JUL-15,15,,"CURRENT",.0152060280415013
"","Da Brat","May Da Funk Be Wit 'Cha","Funkdafied","So So Def/Work","USSM10024867","iTunes Radio - Universal","Direct Licensing",01-JUL-15,31-JUL-15,732,,"CURRENT",.305813075819251
"","Da Brat","Mind Blowin'","Funkdafied","So So Def/Work","USSM10020893","Google Play Music","Webcasting",01-JUL-15,31-JUL-15,,,"CURRENT",.0587521127958876
"","Da Brat","Mind Blowin'","Funkdafied","So So Def/Work","USSM10020893","SLACKER.COM - EMI","Direct Licensing",01-JUL-15,31-JUL-15,180,,"CURRENT",.0622126611612081
"","Da Brat","Mind Blowin'","Funkdafied","So So Def/Work","USSM10020893","iTunes Radio - Universal","Direct Licensing",01-JUL-15,31-JUL-15,454,,"CURRENT",.1896709513960935
"","Da Brat","My Beliefs","Anuthatantrum","So So Def","USSM19603180","SLACKER.COM - EMI","Direct Licensing",01-JUL-15,31-JUL-15,60,,"CURRENT",.0207375537204027
"","Da Brat","Sittin' On Top Of The World","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19603749","IMVU.COM","Webcasting",01-DEC-14,31-JAN-15,18,,"CURRENT",.01688614122148395
"","Da Brat","Sittin' On Top Of The World","Anuthatantrum","So So Def","USSM19603181","IMVU.COM","Webcasting",01-SEP-14,30-APR-15,59,,"CURRENT",.05520337279289319
"","Da Brat","Sittin' On Top Of The World","Anuthatantrum","So So Def","USSM19603181","8TRACKS.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,22,,"CURRENT",.0125748312617531
"","Da Brat","Sittin' On Top Of The World","Anuthatantrum","So So Def","USSM19603181","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,1425,,"CURRENT",.8089364360630909
"","Da Brat","Sittin' On Top Of The World","Anuthatantrum","So So Def","USSM19603181","PANDORA.COM - Subscription Webcast","Webcasting",01-JUL-15,31-JUL-15,168,,"CURRENT",.17030751406481479
"","Da Brat","Sittin' On Top Of The World","Anuthatantrum","So So Def","USSM19603181","iHeartRadio","Webcasting",01-JUL-15,31-JUL-15,150,,"CURRENT",.152051714474571
"","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924161","IMVU.COM","Webcasting",01-SEP-14,30-APR-15,1106,,"CURRENT",1.0366909656555935
"","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924161","CARTER BROADCAST GROUP, INC.","Webcasting",01-JUL-15,31-JUL-15,,,"CURRENT",.0172954233203341
"","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924161","Google Play Music","Webcasting",01-JUN-15,31-JUL-15,,,"CURRENT",.261120927399013
"","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924161","JANGO.COM - Nonsubscription Webcast","Webcasting",01-JUL-15,31-JUL-15,,,"CURRENT",.0101906501146633
