,Song Name,C,Territory,Usage,A,B,Units,Period - Start,Period - End,Price,Share,Amount
0,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"SPOTIFY USA,INC.",STREAM.M,USA,USAT21903744,,0120,1220,0.26,18.000,0.05
1,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"SPOTIFY USA,INC.",STREAM.M,USA,USAT21903744,13648,0121,0321,0.53,18.000,0.10
2,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"SPOTIFY USA,INC.",STREAM.M,USA,USAT21903744,13648,0121,0321,0.53,18.000,0.10
3,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"SPOTIFY USA,INC.",STREAM.M,USA,USAT21903744,13648,0121,0321,0.53,18.000,0.10
4,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"SPOTIFY USA,INC.",STREAM.M,U SA,USAT21903744,13648,0121,0321,0.53,18.000,0.10
5,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"SPOTIFY USA,INC.",STREAM.M,USA,USAT21903744,13648,0121,0321,0.53,18.000,0.10
6,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"SPOTIFY USA,INC.",STREAM.M,USA,USAT21903744,7619,0121,0321,0.27,18.000,0.05
7,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"SPOTIFY USA,INC.",STREAM.M,USA,USAT21903744,7619,0121,0321,0.27,18.000,0.05
8,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"SPOTIFY USA,INC.",STREAM.M,USA,USAT21903744,7619,0121,0321,0.27,18.000,0.05
9,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"SPOTIFY USA,INC.",STREAM.M,USA,USAT21903744,7619,0121,0321,0.27,18.000,0.05
10,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"SPOTIFY USA,INC.",STREAM.M,USA,USAT21903744,7619,0121,0321,0.27,18.000,0.05
11,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"SPOTIFY USA,INC.",STREAM.M,USA,USAT21903744,,0121,0321,0.15,18.000,0.03
12,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"SPOTIFY USA,INC.",STREAM.M,USA,USAT21903744,,0121,0321,0.06,18.000,0.01
13,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,YOUTUBE LICENSINGOFFER,STREAM.M,USA,USAT21903744,1122,0121,0121,0.03,18.000,0.01
14,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,YOUTUBE LICENSINGOFFER,STREAM.M,U SA,USAT21903744,1122,0121,0121,0.03,18.000,0.01
15,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,YOUTUBE LICENSINGOFFER,STREAM.M,USA,USAT21903744,1122,0121,0121,0.03,18.000,0.01
16,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,YOUTUBE LICENSINGOFFER,STREAM.M,USA,USAT21903744,1122,0121,0121,0.03,18.000,0.01
17,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,YOUTUBE LICENSINGOFFER,STREAM.M,USA,USAT21903744,1122,0121,0121,0.03,18.000,0.01
18,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,YOUTUBE LICENSINGOFFER,STREAM.M,USA,USAT21903744,1159,0221,0221,0.04,18.000,0.01
19,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,YOUTUBE LICENSINGOFFER,STREAM.M,USA,USAT21903744,1159,0221,0221,0.04,18.000,0.01
20,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,YOUTUBE LICENSINGOFFER,STREAM.M,USA,USAT21903744,1159,0221,0221,0.04,18.000,0.01
21,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,YOUTUBE LICENSINGOFFER,STREAM.M,USA,USAT21903744,1159,0221,0221,0.04,18.000,0.01
22,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,YOUTUBE LICENSINGOFFER,STREAM.M,USA,USAT21903744,1159,0221,0221,0.04,18.000,0.01
23,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,YOUTUBE LICENSINGOFFER,STREAM.M,USA,USAT21903744,1515,0321,0321,0.05,18.000,0.01
24,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,YOUTUBE LICENSINGOFFER,STREAM.M,USA,USAT21903744,1515,0321,0321,0.05,18.000,0.01
25,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,YOUTUBE LICENSINGOFFER,STREAM.M,USA,USAT21903744,1515,0321,0321,0.05,18.000,0.01
26,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,YOUTUBE LICENSINGOFFER,STREAM.M,USA,USAT21903744,1515,0321,0321,0.05,18.000,0.01
27,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,YOUTUBE LICENSINGOFFER,STREAM.M,USA,USAT21903744,1515,0321,0321,0.05,18.000,0.01
28,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,ALL MUSIC PUBLISHING LLC. (RUSSI,DOWNLOAD,RUSS,,684,0720,1220,0.08,18.000,0.01
29,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,ALL MUSIC PUBLISHING LLC. (RUSSI,DOWNLOAD,UKRA,,163,0720,1220,0.03,18.000,0.01
30,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,FERMATA DO BRASIL,DOWNLOAD,BRAZ,,5809,2102,2104,0.32,18.000,0.06
31,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,MOOD ENTERTAINMENTLTD,OTHER,USA,,3198,0611,0321,0.15,18.000,0.03
32,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,MOOD ENTERTAINMENTLTD,OTHER,USA,,3198,0611,0321,0.15,18.000,0.03
33,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,MOOD ENTERTAINMENTLTD,OTHER,USA,,3198,0611,0321,0.15,18.000,0.03
34,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,MOOD ENTERTAINMENTLTD,OTHER,USA,,3198,0611,0321,0.15,18.000,0.03
35,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,MOOD ENTERTAINMENTLTD,OTHER,U SA,,3198,0611,0321,0.15,18.000,0.03
36,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,D.PERF,GRBR,APPLE MUSIC,,0420,0620,0.03,18.000,0.01
37,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,D.PERF,G RBR,APPLE MUSIC,,0420,0620,0.03,18.000,0.01
38,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,D.PERF,GRBR,APPLE MUSIC,,0420,0620,0.03,18.000,0.01
39,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,D.PERF,GRBR,APPLE MUSIC,,0420,0620,0.03,18.000,0.01
40,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,D.PERF,GRBR,APPLE MUSIC,,0420,0620,0.03,18.000,0.01
41,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,D.PERF,GRBR,SPOTIFY,,0420,0620,0.03,18.000,0.01
42,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,D.PERF,GRBR,SPOTIFY,,0420,0620,0.03,18.000,0.01
43,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,D.PERF,GRBR,SPOTIFY,,0420,0620,0.03,18.000,0.01
44,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,D.PERF,GRBR,SPOTIFY,,0420,0620,0.03,18.000,0.01
45,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,D.PERF,GRBR,SPOTIFY,,0420,0620,0.03,18.000,0.01
46,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,GRBR,APPLE MUSIC,,0420,0620,0.04,18.000,0.01
47,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,GRBR,APPLE MUSIC,,0420,0620,0.04,18.000,0.01
48,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,GRBR,APPLE MUSIC,,0420,0620,0.04,18.000,0.01
49,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,GRBR,APPLE MUSIC,,0420,0620,0.04,18.000,0.01
50,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,GRBR,APPLE MUSIC,,0420,0620,0.04,18.000,0.01
51,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,,0420,0620,0.07,18.000,0.01
52,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,,0420,0620,0.07,18.000,0.01
53,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,G RBR,SPOTIFY,,0420,0620,0.07,18.000,0.01
54,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,,0420,0620,0.07,18.000,0.01
55,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,,0420,0620,0.07,18.000,0.01
56,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SOCAN,D.PERF,CANA,,,0720,0920,0.05,18.000,0.01
57,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,USA,,169390,1020,1220,3.03,18.000,0.55
58,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,USA,,169390,1020,1220,3.03,18.000,0.55
59,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,USA,,169390,1020,1220,3.03,18.000,0.55
60,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,USA,,169390,1020,1220,3.03,18.000,0.55
61,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,USA,,169390,1020,1220,3.03,18.000,0.55
62,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,USA,USAT21903322,29944,0121,0121,0.70,18.000,0.13
63,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,U SA,USAT21903322,29944,0121,0121,0.70,18.000,0.13
64,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,USA,USAT21903322,29944,0121,0121,0.70,18.000,0.13
65,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,USA,USAT21903322,29944,0121,0121,0.70,18.000,0.13
66,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,USA,USAT21903322,29944,0121,0121,0.70,18.000,0.13
67,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,USA,USAT21903322,22534,0221,0221,0.53,18.000,0.10
68,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,USA,USAT21903322,22534,0221,0221,0.53,18.000,0.10
69,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,USA,USAT21903322,22534,0221,0221,0.53,18.000,0.10
70,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,USA,USAT21903322,22534,0221,0221,0.53,18.000,0.10
71,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,USA,USAT21903322,22534,0221,0221,0.53,18.000,0.10
72,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,USA,USAT21903322,23884,0321,0321,0.58,18.000,0.10
73,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,USA,USAT21903322,23884,0321,0321,0.58,18.000,0.10
74,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,USA,USAT21903322,23884,0321,0321,0.58,18.000,0.10
75,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,USA,USAT21903322,23884,0321,0321,0.58,18.000,0.10
76,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,USA,USAT21903322,23884,0321,0321,0.58,18.000,0.10
77,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,,,0421,0621,0.11,18.000,0.02
78,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,,,0421,0621,0.11,18.000,0.02
79,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,,,0421,0621,0.11,18.000,0.02
80,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,,,0421,0621,0.11,18.000,0.02
81,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,,,0421,0621,0.11,18.000,0.02
82,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,ENTERTAINMENT,T,0421,0621,0.83,18.000,0.15
83,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,ENTERTAINMENT,T,0421,0621,1.95,18.000,0.35
84,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,ENTERTAINMENT,T,0421,0621,0.83,18.000,0.15
85,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,ENTERTAINMENT,T,0421,0621,1.95,18.000,0.35
86,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,ENTERTAINMENT,T,0421,0621,0.83,18.000,0.15
87,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,ENTERTAINMENT,T,0421,0621,1.95,18.000,0.35
88,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,ENTERTAINMENT,T,0421,0621,0.83,18.000,0.15
89,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,ENTERTAINMENT,T,0421,0621,1.95,18.000,0.35
90,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,ENTERTAINMENT,T,0421,0621,0.83,18.000,0.15
91,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,ENTERTAINMENT,T,0421,0621,1.95,18.000,0.35
92,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,PLAY NETWORK,,0421,0621,2.09,18.000,0.38
93,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,PLAY NETWORK,,0421,0621,2.09,18.000,0.38
94,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,PLAY NETWORK,,0421,0621,2.09,18.000,0.38
95,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,PLAY NETWORK,,0421,0621,2.09,18.000,0.38
96,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,PLAY NETWORK,,0421,0621,2.09,18.000,0.38
97,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,REPROCESS 775,77,0421,0621,14.97,18.000,2.69
98,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,REPROCESS 775,77,0421,0621,14.97,18.000,2.69
99,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,REPROCESS 775,77,0421,0621,14.97,18.000,2.69
100,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,REPROCESS 775,77,0421,0621,14.97,18.000,2.69
101,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,REPROCESS 775,77,0421,0621,14.97,18.000,2.69
102,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,MEXI,SACM-ESPN 2,,0420,0620,0.03,18.000,0.01
103,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,MEXI,SACM-ESPN 2,,0420,0620,0.03,18.000,0.01
104,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,MEXI,SACM-ESPN 2,,0420,0620,0.03,18.000,0.01
105,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,MEXI,SACM-ESPN 2,,0420,0620,0.03,18.000,0.01
106,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,M EXI,SACM-ESPN 2,,0420,0620,0.03,18.000,0.01
107,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,MEXI,SACM-TLC,,0420,0620,0.03,18.000,0.01
108,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,THE ELLEN DEG,EN,0421,0621,53.95,18.000,9.71
109,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,THE ELLEN DEG,EN,0421,0621,53.95,18.000,9.71
110,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,THE ELLEN DEG,EN,0421,0621,53.95,18.000,9.71
111,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,THE ELLEN DEG,EN,0421,0621,53.95,18.000,9.71
112,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,THE ELLEN DEG,EN,0421,0621,53.95,18.000,9.71
113,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,TOUCHTUNES,,0421,0621,0.28,18.000,0.05
114,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,TOUCHTUNES,,0421,0621,0.28,18.000,0.05
115,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,TOUCHTUNES,,0421,0621,0.28,18.000,0.05
116,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,TOUCHTUNES,,0421,0621,0.28,18.000,0.05
117,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,TOUCHTUNES,,0421,0621,0.28,18.000,0.05
118,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-ANIMAL PL,AN,0720,0920,0.04,18.000,0.01
119,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,B RAZ,UBC-ANIMAL PL,AN,0720,0920,0.04,18.000,0.01
120,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-DISCOVERY,C,0720,0920,0.04,18.000,0.01
121,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-DISCOVERY,C,0720,0920,0.04,18.000,0.01
122,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-DISCOVERY,S,0720,0920,0.04,18.000,0.01
123,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-DISCOVERY,S,0720,0920,0.04,18.000,0.01
124,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-DISCOVERY,W,0720,0920,0.04,18.000,0.01
125,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-ESPN,,0720,0920,0.21,18.000,0.04
126,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-ESPN,,0720,0920,0.21,18.000,0.04
127,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-ESPN,,0720,0920,0.21,18.000,0.04
128,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-ESPN,,0720,0920,0.21,18.000,0.04
129,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-ESPN,,0720,0920,0.21,18.000,0.04
130,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-ESPN,,0720,0920,0.04,18.000,0.01
131,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-ESPN + HD,,0720,0920,0.21,18.000,0.04
132,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-ESPN + HD,,0720,0920,0.21,18.000,0.04
133,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-ESPN + HD,,0720,0920,0.21,18.000,0.04
134,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-ESPN + HD,,0720,0920,0.21,18.000,0.04
135,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-ESPN + HD,,0720,0920,0.21,18.000,0.04
136,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-ESPN + HD,,0720,0920,0.04,18.000,0.01
137,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-ESPN EXTR,A,0720,0920,0.21,18.000,0.04
138,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-ESPN EXTR,A,0720,0920,0.21,18.000,0.04
139,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-ESPN EXTR,A,0720,0920,0.21,18.000,0.04
140,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-ESPN EXTR,A,0720,0920,0.21,18.000,0.04
141,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-ESPN EXTR,A,0720,0920,0.21,18.000,0.04
142,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-ESPN EXTR,A,0720,0920,0.04,18.000,0.01
143,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,B RAZ,UBC-ESPN EXTR,A,0720,0920,0.21,18.000,0.04
144,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-ESPN EXTR,A,0720,0920,0.21,18.000,0.04
145,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-ESPN EXTR,A,0720,0920,0.21,18.000,0.04
146,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,B RAZ,UBC-ESPN EXTR,A,0720,0920,0.21,18.000,0.04
147,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-ESPN EXTR,A,0720,0920,0.21,18.000,0.04
148,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-ESPN EXTR,A,0720,0920,0.04,18.000,0.01
149,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-ESPN HD,,0720,0920,0.21,18.000,0.04
150,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-ESPN HD,,0720,0920,0.21,18.000,0.04
151,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,BRAZ,UBC-ESPN HD,,0720,0920,0.21,18.000,0.04
