,Song Name,Artist,Territory,Usage,A,B,Units,Period - Start,Period - End,Price,Share,Amount
0,AIN'T NOBODY BUT ME,,MOOD ENTERTAINMENTLTD,OTHER,USA,,26161,0719,0620,2.22,18.000,0.40
1,AIN'T NOBODY BUT ME,,MOOD ENTERTAINMENTLTD,OTHER,U SA,,26161,0719,0620,2.22,18.000,0.40
2,AIN'T NOBODY BUT ME,,MOOD ENTERTAINMENTLTD,OTHER,U SA,,26161,0719,0620,2.22,18.000,0.40
3,AIN'T NOBODY BUT ME,,MOOD ENTERTAINMENTLTD,OTHER,U SA,,26161,0719,0620,2.22,18.000,0.40
4,AIN'T NOBODY BUT ME,,MOOD ENTERTAINMENTLTD,OTHER,U SA,,26161,0719,0620,2.22,18.000,0.40
5,AIN'T NOBODY BUT ME,,"NICHION, INCJAPAN",MECH.,JAPA,7567 865244,36,0720,1220,0.16,18.000,0.03
6,AIN'T NOBODY BUT ME,,"NICHION, INCJAPAN",MECH.,J APA,7567 865244,36,0720,1220,0.16,18.000,0.03
7,AIN'T NOBODY BUT ME,,"NICHION, INCJAPAN",MECH.,J APA,7567 865244,36,0720,1220,0.16,18.000,0.03
8,AIN'T NOBODY BUT ME,,"NICHION, INCJAPAN",MECH.,J APA,7567 865244,36,0720,1220,0.16,18.000,0.03
9,AIN'T NOBODY BUT ME,,"NICHION, INCJAPAN",MECH.,J APA,7567 865244,36,0720,1220,0.16,18.000,0.03
10,AIN'T NOBODY BUT ME,,"NICHION, INCJAPAN",D.PERF,JAPA,,,0720,1220,0.33,18.000,0.06
11,AIN'T NOBODY BUT ME,,"NICHION, INCJAPAN",D.PERF,J APA,,,0720,1220,0.33,18.000,0.06
12,AIN'T NOBODY BUT ME,,"NICHION, INCJAPAN",D.PERF,J APA,,,0720,1220,0.33,18.000,0.06
13,AIN'T NOBODY BUT ME,,"NICHION, INCJAPAN",D.PERF,J APA,,,0720,1220,0.33,18.000,0.06
14,AIN'T NOBODY BUT ME,,"NICHION, INCJAPAN",D.PERF,J APA,,,0720,1220,0.33,18.000,0.06
15,AIN'T NOBODY BUT ME,,"NICHION, INCJAPAN",DOWNLOAD,JAPA,,,0720,1220,1.38,18.000,0.25
16,AIN'T NOBODY BUT ME,,"NICHION, INCJAPAN",DOWNLOAD,J APA,,,0720,1220,1.38,18.000,0.25
17,AIN'T NOBODY BUT ME,,"NICHION, INCJAPAN",DOWNLOAD,J APA,,,0720,1220,1.38,18.000,0.25
18,AIN'T NOBODY BUT ME,,"NICHION, INCJAPAN",DOWNLOAD,J APA,,,0720,1220,1.38,18.000,0.25
19,AIN'T NOBODY BUT ME,,"NICHION, INCJAPAN",DOWNLOAD,J APA,,,0720,1220,1.38,18.000,0.25
20,AIN'T NOBODY BUT ME,,"NICHION, INCJAPAN",DOWNLOAD,J APA,,,0720,1220,0.06,18.000,0.01
21,AIN'T NOBODY BUT ME,,"NICHION, INCJAPAN",DOWNLOAD,J APA,,,0720,1220,0.06,18.000,0.01
22,AIN'T NOBODY BUT ME,,"NICHION, INCJAPAN",DOWNLOAD,J APA,,,0720,1220,0.06,18.000,0.01
23,AIN'T NOBODY BUT ME,,"NICHION, INCJAPAN",DOWNLOAD,J APA,,,0720,1220,0.06,18.000,0.01
24,AIN'T NOBODY BUT ME,,"NICHION, INCJAPAN",DOWNLOAD,J APA,,,0720,1220,0.06,18.000,0.01
25,AIN'T NOBODY BUT ME,,SACEM PAN EUROPEAN,D.PERF,GERM,APPLE MUSIC,,0120,0320,0.04,18.000,0.01
26,AIN'T NOBODY BUT ME,,SACEM PAN EUROPEAN,D.PERF,G ERM,APPLE MUSIC,,0120,0320,0.04,18.000,0.01
27,AIN'T NOBODY BUT ME,,SACEM PAN EUROPEAN,D.PERF,G ERM,APPLE MUSIC,,0120,0320,0.04,18.000,0.01
28,AIN'T NOBODY BUT ME,,SACEM PAN EUROPEAN,D.PERF,G ERM,APPLE MUSIC,,0120,0320,0.04,18.000,0.01
29,AIN'T NOBODY BUT ME,,SACEM PAN EUROPEAN,D.PERF,G ERM,APPLE MUSIC,,0120,0320,0.04,18.000,0.01
30,AIN'T NOBODY BUT ME,,SACEM PAN EUROPEAN,D.PERF,G RBR,APPLE MUSIC,,0120,0320,0.05,18.000,0.01
31,AIN'T NOBODY BUT ME,,SACEM PAN EUROPEAN,D.PERF,G RBR,APPLE MUSIC,,0120,0320,0.05,18.000,0.01
32,AIN'T NOBODY BUT ME,,SACEM PAN EUROPEAN,D.PERF,G RBR,APPLE MUSIC,,0120,0320,0.05,18.000,0.01
33,AIN'T NOBODY BUT ME,,SACEM PAN EUROPEAN,D.PERF,G RBR,APPLE MUSIC,,0120,0320,0.05,18.000,0.01
34,AIN'T NOBODY BUT ME,,SACEM PAN EUROPEAN,D.PERF,G RBR,APPLE MUSIC,,0120,0320,0.05,18.000,0.01
35,AIN'T NOBODY BUT ME,,SACEM PAN EUROPEAN,D.PERF,G ERM,SPOTIFY,,0120,0320,0.08,18.000,0.01
36,AIN'T NOBODY BUT ME,,SACEM PAN EUROPEAN,D.PERF,G ERM,SPOTIFY,,0120,0320,0.08,18.000,0.01
37,AIN'T NOBODY BUT ME,,SACEM PAN EUROPEAN,D.PERF,G ERM,SPOTIFY,,0120,0320,0.08,18.000,0.01
38,AIN'T NOBODY BUT ME,,SACEM PAN EUROPEAN,D.PERF,G ERM,SPOTIFY,,0120,0320,0.08,18.000,0.01
39,AIN'T NOBODY BUT ME,,SACEM PAN EUROPEAN,D.PERF,G ERM,SPOTIFY,,0120,0320,0.08,18.000,0.01
40,AIN'T NOBODY BUT ME,,SACEM PAN EUROPEAN,D.PERF,G RBR,SPOTIFY,,0120,0320,0.08,18.000,0.01
41,AIN'T NOBODY BUT ME,,SACEM PAN EUROPEAN,D.PERF,G RBR,SPOTIFY,,0120,0320,0.08,18.000,0.01
42,AIN'T NOBODY BUT ME,,SACEM PAN EUROPEAN,D.PERF,G RBR,SPOTIFY,,0120,0320,0.08,18.000,0.01
43,AIN'T NOBODY BUT ME,,SACEM PAN EUROPEAN,D.PERF,G RBR,SPOTIFY,,0120,0320,0.08,18.000,0.01
44,AIN'T NOBODY BUT ME,,SACEM PAN EUROPEAN,D.PERF,G RBR,SPOTIFY,,0120,0320,0.08,18.000,0.01
45,AIN'T NOBODY BUT ME,,SACEM PAN EUROPEAN,STREAM.M,GERM,APPLE MUSIC,,0120,0320,0.04,18.000,0.01
46,AIN'T NOBODY BUT ME,,SACEM PAN EUROPEAN,STREAM.M,G ERM,APPLE MUSIC,,0120,0320,0.04,18.000,0.01
47,AIN'T NOBODY BUT ME,,SACEM PAN EUROPEAN,STREAM.M,G ERM,APPLE MUSIC,,0120,0320,0.04,18.000,0.01
48,AIN'T NOBODY BUT ME,,SACEM PAN EUROPEAN,STREAM.M,G ERM,APPLE MUSIC,,0120,0320,0.04,18.000,0.01
49,AIN'T NOBODY BUT ME,,SACEM PAN EUROPEAN,STREAM.M,G ERM,APPLE MUSIC,,0120,0320,0.04,18.000,0.01
50,AIN'T NOBODY BUT ME,,SACEM PAN EUROPEAN,STREAM.M,G RBR,APPLE MUSIC,,0120,0320,0.11,18.000,0.02
51,AIN'T NOBODY BUT ME,,SACEM PAN EUROPEAN,STREAM.M,G RBR,APPLE MUSIC,,0120,0320,0.11,18.000,0.02
52,AIN'T NOBODY BUT ME,,SACEM PAN EUROPEAN,STREAM.M,G RBR,APPLE MUSIC,,0120,0320,0.11,18.000,0.02
53,AIN'T NOBODY BUT ME,,SACEM PAN EUROPEAN,STREAM.M,G RBR,APPLE MUSIC,,0120,0320,0.11,18.000,0.02
54,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,GRBR,APPLE MUSIC,,0120,0320,0.11,18.000,0.02
55,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,G ERM,SPOTIFY,,0120,0320,0.08,18.000,0.01
56,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,G ERM,SPOTIFY,,0120,0320,0.08,18.000,0.01
57,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,G ERM,SPOTIFY,,0120,0320,0.08,18.000,0.01
58,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,G ERM,SPOTIFY,,0120,0320,0.08,18.000,0.01
59,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,G ERM,SPOTIFY,,0120,0320,0.08,18.000,0.01
60,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,G RBR,SPOTIFY,,0120,0320,0.16,18.000,0.03
61,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,G RBR,SPOTIFY,,0120,0320,0.16,18.000,0.03
62,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,G RBR,SPOTIFY,,0120,0320,0.16,18.000,0.03
63,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,G RBR,SPOTIFY,,0120,0320,0.16,18.000,0.03
64,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,G RBR,SPOTIFY,,0120,0320,0.16,18.000,0.03
65,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,DOWNLOAD,GERM,AMAZON,,0120,0320,0.03,18.000,0.01
66,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,DOWNLOAD,G ERM,AMAZON,,0120,0320,0.03,18.000,0.01
67,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,DOWNLOAD,G ERM,AMAZON,,0120,0320,0.03,18.000,0.01
68,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,DOWNLOAD,G ERM,AMAZON,,0120,0320,0.03,18.000,0.01
69,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,DOWNLOAD,G ERM,AMAZON,,0120,0320,0.03,18.000,0.01
70,AIN'T NOBODY BUT ME,,SOCAN,D.PERF,CANA,,,0420,0620,0.06,18.000,0.01
71,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,AMERICAN BROADCASTING CO. (ABC),SYNCH.,USA,LIVE WITH KEL,LY,0221,0221,128.00,18.000,23.04
72,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,AMAZON MUSICUNLIMITED,STREAM.M,USA,USAT21903322,1012,0614,1220,0.88,18.000,0.16
73,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,AMAZON MUSICUNLIMITED,STREAM.M,U SA,USAT21903322,1012,0614,1220,0.88,18.000,0.16
74,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,AMAZON MUSICUNLIMITED,STREAM.M,U SA,USAT21903322,1012,0614,1220,0.88,18.000,0.16
75,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,AMAZON MUSICUNLIMITED,STREAM.M,U SA,USAT21903322,1012,0614,1220,0.88,18.000,0.16
76,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,AMAZON MUSICUNLIMITED,STREAM.M,U SA,USAT21903322,1012,0614,1220,0.88,18.000,0.16
77,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,AMAZON MUSICUNLIMITED,STREAM.M,U SA,USAT21903322,932,0916,1220,0.68,18.000,0.12
78,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,AMAZON MUSICUNLIMITED,STREAM.M,U SA,USAT21903322,932,0916,1220,0.68,18.000,0.12
79,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,AMAZON MUSICUNLIMITED,STREAM.M,U SA,USAT21903322,932,0916,1220,0.68,18.000,0.12
80,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,AMAZON MUSICUNLIMITED,STREAM.M,U SA,USAT21903322,932,0916,1220,0.68,18.000,0.12
81,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,AMAZON MUSICUNLIMITED,STREAM.M,U SA,USAT21903322,932,0916,1220,0.68,18.000,0.12
82,ALL THE FEELS,,AMAZON PRIMEMUSIC,STREAM.M,USA,USAT21903322,381,0614,1220,0.48,18.000,0.09
83,ALL THE FEELS,,AMAZON PRIMEMUSIC,STREAM.M,U SA,USAT21903322,381,0614,1220,0.48,18.000,0.09
84,ALL THE FEELS,,AMAZON PRIMEMUSIC,STREAM.M,U SA,USAT21903322,381,0614,1220,0.48,18.000,0.09
85,ALL THE FEELS,,AMAZON PRIMEMUSIC,STREAM.M,U SA,USAT21903322,381,0614,1220,0.48,18.000,0.09
86,ALL THE FEELS,,AMAZON PRIMEMUSIC,STREAM.M,U SA,USAT21903322,381,0614,1220,0.48,18.000,0.09
87,ALL THE FEELS,,AMAZON PRIMEMUSIC,STREAM.M,U SA,USAT21903322,143,0916,1220,0.17,18.000,0.03
88,ALL THE FEELS,,AMAZON PRIMEMUSIC,STREAM.M,U SA,USAT21903322,143,0916,1220,0.17,18.000,0.03
89,ALL THE FEELS,,AMAZON PRIMEMUSIC,STREAM.M,U SA,USAT21903322,143,0916,1220,0.17,18.000,0.03
90,ALL THE FEELS,,AMAZON PRIMEMUSIC,STREAM.M,U SA,USAT21903322,143,0916,1220,0.17,18.000,0.03
91,ALL THE FEELS,,AMAZON PRIMEMUSIC,STREAM.M,U SA,USAT21903322,143,0916,1220,0.17,18.000,0.03
92,ALL THE FEELS,,ASCAP,PERF.,LITH,,,0119,1219,0.19,18.000,0.03
93,ALL THE FEELS,,ASCAP,PERF.,L ITH,,,0119,1219,0.19,18.000,0.03
94,ALL THE FEELS,,ASCAP,PERF.,L ITH,,,0119,1219,0.19,18.000,0.03
95,ALL THE FEELS,,ASCAP,PERF.,L ITH,,,0119,1219,0.19,18.000,0.03
96,ALL THE FEELS,,ASCAP,PERF.,L ITH,,,0119,1219,0.19,18.000,0.03
97,ALL THE FEELS,,ASCAP,PERF.,U SA,,,0120,0420,0.05,18.000,0.01
98,ALL THE FEELS,,ASCAP,PERF.,U SA,,,0121,0321,0.10,18.000,0.02
99,ALL THE FEELS,,ASCAP,PERF.,U SA,,,0121,0321,0.10,18.000,0.02
100,ALL THE FEELS,,ASCAP,PERF.,U SA,,,0121,0321,0.10,18.000,0.02
101,ALL THE FEELS,,ASCAP,PERF.,U SA,,,0121,0321,0.10,18.000,0.02
102,ALL THE FEELS,,ASCAP,PERF.,U SA,,,0121,0321,0.10,18.000,0.02
103,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,ASTR,APRA-CABLE RT,X,0420,0620,0.27,18.000,0.05
104,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,A STR,APRA-CABLE RT,X,0420,0620,0.27,18.000,0.05
105,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,A STR,APRA-CABLE RT,X,0420,0620,0.27,18.000,0.05
106,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,A STR,APRA-CABLE RT,X,0420,0620,0.27,18.000,0.05
107,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,A STR,APRA-CABLE RT,X,0420,0620,0.27,18.000,0.05
108,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,A STR,APRA-CABLE RT,X,0420,0620,0.29,18.000,0.05
109,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,A STR,APRA-CABLE RT,X,0420,0620,0.29,18.000,0.05
110,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,A STR,APRA-CABLE RT,X,0420,0620,0.29,18.000,0.05
111,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,A STR,APRA-CABLE RT,X,0420,0620,0.29,18.000,0.05
112,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,A STR,APRA-CABLE RT,X,0420,0620,0.29,18.000,0.05
113,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,A STR,APRA-CABLE RT,X,0420,0620,0.17,18.000,0.03
114,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,A STR,APRA-CABLE RT,X,0420,0620,0.17,18.000,0.03
115,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,A STR,APRA-CABLE RT,X,0420,0620,0.17,18.000,0.03
116,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,A STR,APRA-CABLE RT,X,0420,0620,0.17,18.000,0.03
117,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,A STR,APRA-CABLE RT,X,0420,0620,0.17,18.000,0.03
118,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,A STR,APRA-CABLE RT,X,0420,0620,0.36,18.000,0.06
119,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,A STR,APRA-CABLE RT,X,0420,0620,0.36,18.000,0.06
120,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,A STR,APRA-CABLE RT,X,0420,0620,0.36,18.000,0.06
121,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,A STR,APRA-CABLE RT,X,0420,0620,0.36,18.000,0.06
122,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,A STR,APRA-CABLE RT,X,0420,0620,0.36,18.000,0.06
123,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,DMX SATELLITE,C,0121,0321,0.31,18.000,0.06
124,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,DMX SATELLITE,C,0121,0321,0.31,18.000,0.06
125,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,DMX SATELLITE,C,0121,0321,0.31,18.000,0.06
126,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,DMX SATELLITE,C,0121,0321,0.31,18.000,0.06
127,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,DMX SATELLITE,C,0121,0321,0.31,18.000,0.06
128,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,PLAY NETWORK,,0121,0321,2.28,18.000,0.41
129,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,PLAY NETWORK,,0121,0321,2.28,18.000,0.41
130,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,PLAY NETWORK,,0121,0321,2.28,18.000,0.41
131,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,PLAY NETWORK,,0121,0321,2.28,18.000,0.41
132,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,PLAY NETWORK,,0121,0321,2.28,18.000,0.41
133,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,REPROCESS 775,",7",0720,0920,14.94,18.000,2.69
134,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,REPROCESS 775,",7",0720,0920,14.94,18.000,2.69
135,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,REPROCESS 775,",7",0720,0920,14.94,18.000,2.69
136,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,REPROCESS 775,",7",0720,0920,14.94,18.000,2.69
137,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,REPROCESS 775,",7",0720,0920,14.94,18.000,2.69
138,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,THE ELLEN DEG,EN,0121,0321,0.25,18.000,0.05
139,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,THE ELLEN DEG,EN,0121,0321,0.25,18.000,0.05
140,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,THE ELLEN DEG,EN,0121,0321,0.25,18.000,0.05
141,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,THE ELLEN DEG,EN,0121,0321,0.25,18.000,0.05
142,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,THE ELLEN DEG,EN,0121,0321,0.25,18.000,0.05
143,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,TOUCHTUNES,,0121,0321,0.27,18.000,0.05
144,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,TOUCHTUNES,,0121,0321,0.27,18.000,0.05
145,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,TOUCHTUNES,,0121,0321,0.27,18.000,0.05
146,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,TOUCHTUNES,,0121,0321,0.27,18.000,0.05
147,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,TOUCHTUNES,,0121,0321,0.27,18.000,0.05
148,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,D.PERF,USA,AMAZON MUSIC,UN,0121,0321,1.09,18.000,0.20
149,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,D.PERF,U SA,AMAZON MUSIC,UN,0121,0321,1.09,18.000,0.20
150,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,D.PERF,U SA,AMAZON MUSIC,UN,0121,0321,1.09,18.000,0.20
151,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,D.PERF,U SA,AMAZON MUSIC,UN,0121,0321,1.09,18.000,0.20
152,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,D.PERF,U SA,AMAZON MUSIC,UN,0121,0321,1.09,18.000,0.20
153,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,D.PERF,U SA,AMAZON PRIME,MU,0121,0321,0.12,18.000,0.02
154,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,D.PERF,U SA,AMAZON PRIME,MU,0121,0321,0.12,18.000,0.02
155,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,D.PERF,U SA,AMAZON PRIME,MU,0121,0321,0.12,18.000,0.02
156,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,D.PERF,U SA,AMAZON PRIME,MU,0121,0321,0.12,18.000,0.02
157,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,D.PERF,U SA,AMAZON PRIME,MU,0121,0321,0.12,18.000,0.02
158,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,D.PERF,U SA,APPLE SUBSCRI,PT,0121,0321,1.61,18.000,0.29
159,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,D.PERF,U SA,APPLE SUBSCRI,PT,0121,0321,1.61,18.000,0.29
160,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,D.PERF,U SA,APPLE SUBSCRI,PT,0121,0321,1.61,18.000,0.29
161,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,D.PERF,U SA,APPLE SUBSCRI,PT,0121,0321,1.61,18.000,0.29
162,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,D.PERF,U SA,APPLE SUBSCRI,PT,0121,0321,1.61,18.000,0.29
163,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,D.PERF,U SA,GOOGLE PLAY M,US,0121,0321,0.03,18.000,0.01
164,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,D.PERF,U SA,GOOGLE PLAY M,US,0121,0321,0.03,18.000,0.01
165,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,D.PERF,U SA,GOOGLE PLAY M,US,0121,0321,0.03,18.000,0.01
166,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,D.PERF,U SA,GOOGLE PLAY M,US,0121,0321,0.03,18.000,0.01
167,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,D.PERF,U SA,GOOGLE PLAY M,US,0121,0321,0.03,18.000,0.01
168,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,D.PERF,U SA,PANDORA,,0121,0321,0.15,18.000,0.03
169,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,D.PERF,USA,PANDORA,,0121,0321,0.15,18.000,0.03
170,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,D.PERF,U SA,PANDORA,,0121,0321,0.15,18.000,0.03
171,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,D.PERF,U SA,PANDORA,,0121,0321,0.15,18.000,0.03
172,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,D.PERF,U SA,PANDORA,,0121,0321,0.15,18.000,0.03
173,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,D.PERF,U SA,PANDORA PLUS,,0121,0321,0.04,18.000,0.01
