"TYPE","ARTIST_NAME","TRACK_NAME","ALBUM_NAME","LABEL_NAME","ISRC","LICENSEE_NAME","LICENSE_SERVICE_NAME","START_DATE","END_DATE","NUM_PERFORMANCES","NUM_SPINS","DISTRIBUTION_TYPE","YOUR_AMOUNT"
"","Da Brat","Fa All Y'All","Funkdafied","So So Def/Work","USSM10024455","PANDORA.COM - Subscription Webcast","Webcasting",01-OCT-15,31-OCT-15,595,,"CURRENT",.603174463034579
"","Da Brat","Fire It Up","Funkdafied","So So Def/Work","USSM10027859","iTunes Match-Sony","Direct Licensing",01-SEP-15,30-SEP-15,,,"CURRENT",.0261492108215364
"","Da Brat","Fire It Up","Funkdafied","So So Def/Work","USSM10027859","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-OCT-15,31-OCT-15,2234,,"CURRENT",1.26818968962197
"","Da Brat","Fire It Up","Funkdafied","So So Def/Work","USSM10027859","PANDORA.COM - Subscription Webcast","Webcasting",01-OCT-15,31-OCT-15,241,,"CURRENT",.244311000993838
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","DIGITALLY IMPORTED, INC. Non Subscription webcast","Webcasting",01-OCT-12,30-JUN-13,,,"CURRENT",.18072691821863658
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","DIGITALLY IMPORTED, INC. Subscription webcast","Webcasting",01-NOV-12,30-JUN-13,,,"CURRENT",.14743846069352225
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","UNIVISION.COM","Webcasting",01-SEP-15,30-SEP-15,1052,,"CURRENT",1.07711632583746
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","iTunes Match-Sony","Direct Licensing",01-SEP-15,30-SEP-15,,,"CURRENT",4.9727082578955369
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","CARTER BROADCAST GROUP, INC.","Webcasting",01-OCT-15,31-OCT-15,,,"CURRENT",.101747230108229
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","JAMMIN983.COM - WJMR","Webcasting",01-SEP-15,31-OCT-15,,,"CURRENT",.512882717543389
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","MUSIC CHOICE","Preexisting Services",01-SEP-15,31-OCT-15,,,"CURRENT",9.69005993798609
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-OCT-15,31-OCT-15,17235,,"CURRENT",9.78390747566455872
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","PANDORA.COM - Subscription Webcast","Webcasting",01-OCT-15,31-OCT-15,1976,,"CURRENT",2.003147460430805
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","SIRIUS XM ON DEMAND SERVICE","Webcasting",01-OCT-15,31-OCT-15,,,"CURRENT",.318400052333143
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","SIRIUS XM RADIO, INC","Cable Radio",01-OCT-15,31-OCT-15,,,"CURRENT",1.965246156481737
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","SIRIUS XM RADIO, INC","Satellite Radio",01-OCT-15,31-OCT-15,,18,"CURRENT",192.329216459865
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","SIRIUS XM RADIO, INC - Subscription Webcast","Webcasting",01-OCT-15,31-OCT-15,,,"CURRENT",3.06706123172019026
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","TOWNSQUARE MEDIA BROADCASTING","Webcasting",01-OCT-15,31-OCT-15,92,,"CURRENT",.0936590403690067
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","DIGITALLY IMPORTED, INC. Non Subscription webcast","Webcasting",01-OCT-12,30-JUN-13,,,"CURRENT",.1462342626208374
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","DIGITALLY IMPORTED, INC. Subscription webcast","Webcasting",01-NOV-12,30-JUN-13,,,"CURRENT",.10675241497289841
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","iTunes Match-Sony","Direct Licensing",01-SEP-15,30-SEP-15,,,"CURRENT",.12299813979019
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","MUSIC CHOICE","Preexisting Services",01-SEP-15,31-OCT-15,,,"CURRENT",12.52358439302945
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-OCT-15,31-OCT-15,13154,,"CURRENT",7.467218969242332
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","PANDORA.COM - Subscription Webcast","Webcasting",01-OCT-15,31-OCT-15,1497,,"CURRENT",1.517566674223132
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","SIRIUS XM ON DEMAND SERVICE","Webcasting",01-OCT-15,31-OCT-15,,,"CURRENT",.1232198344942506
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","SIRIUS XM RADIO, INC","Cable Radio",01-OCT-15,31-OCT-15,,,"CURRENT",.122827884780109
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","SIRIUS XM RADIO, INC","Satellite Radio",01-OCT-15,31-OCT-15,,1,"CURRENT",10.6849564699925
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","SIRIUS XM RADIO, INC - Subscription Webcast","Webcasting",01-OCT-15,31-OCT-15,,,"CURRENT",.738001171181368
"","Da Brat","Got It Poppin'","Limelite, Luv & Niteclubz","Arista","USAR10300647","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-OCT-15,31-OCT-15,26,,"CURRENT",.01475959352290562
"","Da Brat","Gushy Wushy","Limelite, Luv & Niteclubz","Arista","USAR10300651","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-OCT-15,31-OCT-15,53,,"CURRENT",.030086863719769058
"","Da Brat","Just A Little Bit More","Anuthatantrum","So So Def","USSM19603184","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-OCT-15,31-OCT-15,834,,"CURRENT",.473442346080896
"","Da Brat","Just A Little Bit More","Anuthatantrum","So So Def","USSM19603184","PANDORA.COM - Subscription Webcast","Webcasting",01-OCT-15,31-OCT-15,93,,"CURRENT",.09427768918019461
"","Da Brat","Let's All Get High","Anuthatantrum","So So Def","USSM19603182","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-OCT-15,31-OCT-15,3310,,"CURRENT",1.879009790800679
"","Da Brat","Let's All Get High","Anuthatantrum","So So Def","USSM19603182","PANDORA.COM - Subscription Webcast","Webcasting",01-OCT-15,31-OCT-15,457,,"CURRENT",.4632785371542897
"","Da Brat","Live It Up","Anuthatantrum","So So Def","USSM19603188","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-OCT-15,31-OCT-15,1620,,"CURRENT",.919636211811813
"","Da Brat","Live It Up","Anuthatantrum","So So Def","USSM19603188","PANDORA.COM - Subscription Webcast","Webcasting",01-OCT-15,31-OCT-15,143,,"CURRENT",.144964618846966
"","Da Brat","Lyrical Molestation","Anuthatantrum","So So Def","USSM19603187","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-OCT-15,31-OCT-15,21,,"CURRENT",.0119212101531163
"","Da Brat","Make It Happen","Anuthatantrum","So So Def","USSM19603189","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-OCT-15,31-OCT-15,315,,"CURRENT",.178818152296741
"","Da Brat","Make It Happen","Anuthatantrum","So So Def","USSM19603189","PANDORA.COM - Subscription Webcast","Webcasting",01-OCT-15,31-OCT-15,27,,"CURRENT",.0273709420200564
"","Da Brat","May Da Funk Be Wit 'Cha","Funkdafied","So So Def/Work","USSM10024867","iTunes Match-Sony","Direct Licensing",01-SEP-15,30-SEP-15,,,"CURRENT",.0939434610995946
"","Da Brat","May Da Funk Be Wit 'Cha","Funkdafied","So So Def/Work","USSM10024867","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-OCT-15,31-OCT-15,77,,"CURRENT",.0437111038947589
"","Da Brat","May Da Funk Be Wit 'Cha","Funkdafied","So So Def/Work","USSM10024867","PANDORA.COM - Subscription Webcast","Webcasting",01-OCT-15,31-OCT-15,14,,"CURRENT",.0141923403066958
"","Da Brat","Sittin' On Top Of The World","Anuthatantrum","So So Def","USSM19603181","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-OCT-15,31-OCT-15,1789,,"CURRENT",1.0155735697106995
"","Da Brat","Sittin' On Top Of The World","Anuthatantrum","So So Def","USSM19603181","PANDORA.COM - Subscription Webcast","Webcasting",01-OCT-15,31-OCT-15,185,,"CURRENT",.1875416397670544
"","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924161","iTunes Match-Sony","Direct Licensing",01-SEP-15,30-SEP-15,,,"CURRENT",.546712204028051
"","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924161","CARTER BROADCAST GROUP, INC.","Webcasting",01-OCT-15,31-OCT-15,,,"CURRENT",.0468037258497855
"","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924161","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-OCT-15,31-OCT-15,7662,,"CURRENT",4.3495386758655
"","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924161","PANDORA.COM - Subscription Webcast","Webcasting",01-OCT-15,31-OCT-15,835,,"CURRENT",.846471725435081
"","Da Brat ♦ LaTocha Scott ♦ Trey Lorenz","High Come Down","Unrestricted","So So Def","USSM19929831","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-OCT-15,31-OCT-15,553,,"CURRENT",.313925200698723
"","Da Brat ♦ LaTocha Scott ♦ Trey Lorenz","High Come Down","Unrestricted","So So Def","USSM19929831","PANDORA.COM - Subscription Webcast","Webcasting",01-OCT-15,31-OCT-15,57,,"CURRENT",.0577830998201194
"","Da Brat ♦ T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","iTunes Match-Sony","Direct Licensing",01-SEP-15,30-SEP-15,,,"CURRENT",6.45982356220922
"","Da Brat ♦ T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-OCT-15,31-OCT-15,3456,,"CURRENT",1.9618905851985299
"","Da Brat ♦ T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","PANDORA.COM - Subscription Webcast","Webcasting",01-OCT-15,31-OCT-15,404,,"CURRENT",.4095503917075123
"","Da Brat ♦ T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","SIRIUS XM ON DEMAND SERVICE","Webcasting",01-OCT-15,31-OCT-15,,,"CURRENT",.0108433454354941
"","Da Brat ♦ The Notorious B.I.G.","Da B Side","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400536","iTunes Match-Sony","Direct Licensing",01-SEP-15,30-SEP-15,,,"CURRENT",.621285879333915
"","Da Brat ♦ The Notorious B.I.G.","Da B Side","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400536","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-OCT-15,31-OCT-15,9334,,"CURRENT",5.29869407472312
"","Da Brat ♦ The Notorious B.I.G.","Da B Side","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400536","PANDORA.COM - Subscription Webcast","Webcasting",01-OCT-15,31-OCT-15,1179,,"CURRENT",1.19519780154247
"","Da Brat ♦ Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927446","iTunes Match-Sony","Direct Licensing",01-SEP-15,30-SEP-15,,,"CURRENT",1.675002226512868
