Company Name,Company Code,Payee Name,Payee Code,Client Name,Client Code,Song Title,Song Code,Composer(s),Source Name,Source Code,Income Type Description,Income Type,Percent Received,Amount Received,Share,Contractual Rate,Contractual Code,Effective Rate,Amount Earned,Catalogue Number,Units,Price,Date Period (From),Date Period (To),Territory Name,Territory Code,Production/Episode,Production/Episode Code,Imported Production/Episode,Exploitation Source Name,ISRC,ISWC,Notes,Currency,Statement ID,Statement Line
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,YouTube,YOUT,Mechanical - Streaming Video,23,0,0.07,100,90,14319,90,0.06,YouTube,1071,0,12-2019,12-2019,Canada,CAN,,0,,YouTube,,T7000267927,JETT PACK MUSIC INC,CAD,9054,4160
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,YouTube Market Share,YTMS,Mechanical - Streaming Video,23,0,0.31,100,90,14319,90,0.28,YTMS,1,0,03-2020,03-2020,Canada,CAN,,0,,YTMS,,T7000267927,JETT PACK MUSIC INC,CAD,9054,15912
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,SPOTIFY,SPOT,Mechanical - Streaming Audio (Subscriber),25,0,0.74,100,90,14319,90,0.67,Spotify AB,991,0,12-2019,12-2019,Canada,CAN,,0,,Spotify AB,,T7000267927,JETT PACK MUSIC INC,CAD,9056,3459
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,SPOTIFY,SPOT,Mechanical - Streaming Audio (Subscriber),25,0,0.01,100,90,14319,90,0.01,Spotify AB,33,0,12-2019,12-2019,Canada,CAN,,0,,Spotify AB,,T7000267927,JETT PACK MUSIC INC,CAD,9056,3460
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,SPOTIFY,SPOT,Mechanical - Streaming Audio (Subscriber),25,0,0.34,100,90,14319,90,0.31,Spotify AB,826,0,12-2019,12-2019,Canada,CAN,,0,,Spotify AB,,T7000267927,JETT PACK MUSIC INC,CAD,9056,3461
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,SPOTIFY,SPOT,Mechanical - Streaming Audio (Subscriber),25,0,0.01,100,90,14319,90,0.01,Spotify AB,10,0,12-2019,12-2019,Canada,CAN,,0,,Spotify AB,,T7000267927,JETT PACK MUSIC INC,CAD,9056,3463
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,SPOTIFY,SPOT,Mechanical - Streaming Audio (Subscriber),25,0,0.13,100,90,14319,90,0.12,Spotify AB,176,0,12-2019,12-2019,Canada,CAN,,0,,Spotify AB,,T7000267927,JETT PACK MUSIC INC,CAD,9056,3464
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,SPOTIFY,SPOT,Mechanical - Streaming Audio (Subscriber),25,0,0.08,100,90,14319,90,0.07,Spotify AB,202,0,12-2019,12-2019,Canada,CAN,,0,,Spotify AB,,T7000267927,JETT PACK MUSIC INC,CAD,9056,3465
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,SPOTIFY,SPOT,Mechanical - Streaming Audio (Ad-supported),26,0,0.08,100,90,14319,90,0.07,Spotify AB,368,0,12-2019,12-2019,Canada,CAN,,0,,Spotify AB,,T7000267927,JETT PACK MUSIC INC,CAD,9057,13547
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,SPOTIFY,SPOT,Mechanical - Streaming Audio (Ad-supported),26,0,0.01,100,90,14319,90,0.01,Spotify AB,53,0,12-2019,12-2019,Canada,CAN,,0,,Spotify AB,,T7000267927,JETT PACK MUSIC INC,CAD,9057,13548
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,"Google, Inc.",GOOG,Mechanical - Streaming Audio,22,0,0.39,100,90,14319,90,0.35,"Google, Inc",6,0,12-2019,12-2019,Canada,CAN,,0,,"Google, Inc",,T7000267927,JETT PACK MUSIC INC,CAD,9058,15292
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,"Google, Inc.",GOOG,Mechanical - Streaming Audio,22,0,0.12,100,90,14319,90,0.11,"Google, Inc",1,0,12-2019,12-2019,Canada,CAN,,0,,"Google, Inc",,T7000267927,JETT PACK MUSIC INC,CAD,9058,15293
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,"Google, Inc.",GOOG,Mechanical - Streaming Audio,22,0,0.71,100,90,14319,90,0.64,"Google, Inc",1027,0,12-2019,12-2019,Canada,CAN,,0,,"Google, Inc",,T7000267927,JETT PACK MUSIC INC,CAD,9058,15294
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,"Google, Inc.",GOOG,Mechanical - Streaming Audio,22,0,0.12,100,90,14319,90,0.11,"Google, Inc",171,0,12-2019,12-2019,Canada,CAN,,0,,"Google, Inc",,T7000267927,JETT PACK MUSIC INC,CAD,9058,15295
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,APPLE ,APP1,Mechanical - Streaming Audio (Subscriber),25,0,0.02,100,90,14319,90,0.02,Apple Computers Inc.,82,0,12-2019,12-2019,Canada,CAN,,0,,Apple Computers Inc.,,T7000267927,JETT PACK MUSIC INC,CAD,9062,63429
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,APPLE ,APP1,Mechanical - Streaming Audio (Subscriber),25,0,0.04,100,90,14319,90,0.04,Apple Computers Inc.,67,0,12-2019,12-2019,Canada,CAN,,0,,Apple Computers Inc.,,T7000267927,JETT PACK MUSIC INC,CAD,9062,63430
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,APPLE ,APP1,Mechanical - Streaming Audio (Subscriber),25,0,0.87,100,90,14319,90,0.78,Apple Computers Inc.,599,0,12-2019,12-2019,Canada,CAN,,0,,Apple Computers Inc.,,T7000267927,JETT PACK MUSIC INC,CAD,9062,63431
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,APPLE ,APP1,Mechanical - Streaming Audio (Subscriber),25,0,0.03,100,90,14319,90,0.03,Apple Computers Inc.,27,0,12-2019,12-2019,Canada,CAN,,0,,Apple Computers Inc.,,T7000267927,JETT PACK MUSIC INC,CAD,9062,63432
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,APPLE ,APP1,Mechanical - Streaming Audio (Subscriber),25,0,0.5,100,90,14319,90,0.45,Apple Computers Inc.,633,0,12-2019,12-2019,Canada,CAN,,0,,Apple Computers Inc.,,T7000267927,JETT PACK MUSIC INC,CAD,9062,63433
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,APPLE ,APP1,Mechanical - Streaming Audio (Subscriber),25,0,0.01,100,90,14319,90,0.01,Apple Computers Inc.,10,0,12-2019,12-2019,Canada,CAN,,0,,Apple Computers Inc.,,T7000267927,JETT PACK MUSIC INC,CAD,9062,63434
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,APPLE ,APP1,Mechanical - Streaming Audio (Subscriber),25,0,0.02,100,90,14319,90,0.02,Apple Computers Inc.,34,0,12-2019,12-2019,Canada,CAN,,0,,Apple Computers Inc.,,T7000267927,JETT PACK MUSIC INC,CAD,9062,63435
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,APPLE ,APP1,Mechanical - Streaming Audio (Subscriber),25,0,0.01,100,90,14319,90,0.01,Apple Computers Inc.,23,0,12-2019,12-2019,Canada,CAN,,0,,Apple Computers Inc.,,T7000267927,JETT PACK MUSIC INC,CAD,9062,63436
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,APPLE ,APP1,Mechanical - Streaming Audio (Subscriber),25,0,0.38,100,90,14319,90,0.34,Apple Computers Inc.,264,0,12-2019,12-2019,Canada,CAN,,0,,Apple Computers Inc.,,T7000267927,JETT PACK MUSIC INC,CAD,9062,63437
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,APPLE ,APP1,Mechanical - Streaming Audio (Subscriber),25,0,0.02,100,90,14319,90,0.02,Apple Computers Inc.,18,0,12-2019,12-2019,Canada,CAN,,0,,Apple Computers Inc.,,T7000267927,JETT PACK MUSIC INC,CAD,9062,63438
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,APPLE ,APP1,Mechanical - Streaming Audio (Subscriber),25,0,0.23,100,90,14319,90,0.21,Apple Computers Inc.,289,0,12-2019,12-2019,Canada,CAN,,0,,Apple Computers Inc.,,T7000267927,JETT PACK MUSIC INC,CAD,9062,63439
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,Amazon,AMA1,Mechanical - Streaming Audio,22,0,0.08,100,90,14319,90,0.07,Amazon Digital Services Inc.,48,0,12-2019,12-2019,Canada,CAN,,0,,Amazon Digital Services Inc.,,T7000267927,JETT PACK MUSIC INC,CAD,9063,34603
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,Amazon,AMA1,Mechanical - Streaming Audio,22,0,0.06,100,90,14319,90,0.05,Amazon Digital Services Inc.,39,0,12-2019,12-2019,Canada,CAN,,0,,Amazon Digital Services Inc.,,T7000267927,JETT PACK MUSIC INC,CAD,9063,34604
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,Amazon,AMA1,Mechanical - Streaming Audio,22,0,0.02,100,90,14319,90,0.02,Amazon Digital Services Inc.,12,0,12-2019,12-2019,Canada,CAN,,0,,Amazon Digital Services Inc.,,T7000267927,JETT PACK MUSIC INC,CAD,9063,34605
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,Amazon,AMA1,Mechanical - Streaming Audio,22,0,0.02,100,90,14319,90,0.02,Amazon Digital Services Inc.,23,0,12-2019,12-2019,Canada,CAN,,0,,Amazon Digital Services Inc.,,T7000267927,JETT PACK MUSIC INC,CAD,9063,34606
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,Amazon,AMA1,Mechanical - Streaming Audio,22,0,0.01,100,90,14319,90,0.01,Amazon Digital Services Inc.,12,0,12-2019,12-2019,Canada,CAN,,0,,Amazon Digital Services Inc.,,T7000267927,JETT PACK MUSIC INC,CAD,9063,34607
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,Amazon,AMA1,Mechanical - Streaming Audio,22,0,0.02,100,90,14319,90,0.02,Amazon Digital Services Inc.,28,0,12-2019,12-2019,Canada,CAN,,0,,Amazon Digital Services Inc.,,T7000267927,JETT PACK MUSIC INC,CAD,9063,34614
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,Amazon,AMA1,Mechanical - Streaming Audio,22,0,0.01,100,90,14319,90,0.01,Amazon Digital Services Inc.,9,0,12-2019,12-2019,Canada,CAN,,0,,Amazon Digital Services Inc.,,T7000267927,JETT PACK MUSIC INC,CAD,9063,34615
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,SOUNDCLOUD,SCLD,Mechanical - Streaming Audio,22,0,0.02,100,90,14319,90,0.02,Soundcloud Limited,11,0,12-2019,12-2019,Canada,CAN,,0,,Soundcloud Limited,,T7000267927,JETT PACK MUSIC INC,CAD,9064,29211
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,CMRRA Satellite Radio ISRC,SRAD,Mechanical,01,0,0.13,100,90,14319,90,0.12,Satellite Radio ISRC,2,0,01-2019,12-2019,Canada,CAN,,0,,Satellite Radio ISRC,,T7000267927,JETT PACK MUSIC INC,CAD,9065,999
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,CMRRA Satellite Radio ISRC,SRAD,Mechanical,01,0,0.13,100,90,14319,90,0.12,Satellite Radio ISRC,2,0,01-2019,12-2019,Canada,CAN,,0,,Satellite Radio ISRC,,T7000267927,JETT PACK MUSIC INC,CAD,9065,1000
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,Apple iTunes,APP2,Mechanical - Digital Download,21,0,1.12,100,90,14319,90,1.01,Apple Computers Inc.,16,0,12-2019,12-2019,Canada,CAN,,0,,Apple Computers Inc.,,T7000267927,JETT PACK MUSIC INC,CAD,9067,6532
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,Apple iTunes,APP2,Mechanical - Digital Download,21,0,2.05,100,90,14319,90,1.85,Apple Computers Inc.,35,0,12-2019,12-2019,Canada,CAN,,0,,Apple Computers Inc.,,T7000267927,JETT PACK MUSIC INC,CAD,9067,6533
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,CMRRA Sony Music Entertainment Canada Inc.,SONY,Mechanical,01,100,0.53,100,90,14319,90,0.48,Legacy Recordings,7,0,10-2019,12-2019,Canada,CAN,,0,,Legacy Recordings,USBH18100119,T7000267927,JETT PACK MUSIC INC - License# 000001055689,CAD,9070,1707
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,(I'm Gonna) Run Away,789535,Jett/Laguna,CMRRA Sony Music Entertainment Canada Inc.,SONY,Mechanical,01,100,3.43,100,90,14319,90,3.09,Legacy Recordings,45,0,10-2019,12-2019,Canada,CAN,,0,,Legacy Recordings,USBH18100119,T7000267927,JETT PACK MUSIC INC - License# 000001055689,CAD,9070,1708
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,100 FEET AWAY,576296,Jett/Laguna,YouTube Market Share,YTMS,Mechanical - Streaming Video,23,0,0.01,100,90,14319,90,0.01,YTMS,1,0,03-2020,03-2020,Canada,CAN,,0,,YTMS,,T0721646769,JETT PACK MUSIC INC,CAD,9054,15906
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,100 FEET AWAY,576296,Jett/Laguna,SPOTIFY,SPOT,Mechanical - Streaming Audio (Subscriber),25,0,0.01,100,90,14319,90,0.01,Spotify AB,27,0,12-2019,12-2019,Canada,CAN,,0,,Spotify AB,,T0721646769,JETT PACK MUSIC INC,CAD,9056,3469
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,100 FEET AWAY,576296,Jett/Laguna,SPOTIFY,SPOT,Mechanical - Streaming Audio (Subscriber),25,0,0.01,100,90,14319,90,0.01,Spotify AB,18,0,12-2019,12-2019,Canada,CAN,,0,,Spotify AB,,T0721646769,JETT PACK MUSIC INC,CAD,9056,3470
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,100 FEET AWAY,576296,Jett/Laguna,SPOTIFY,SPOT,Mechanical - Streaming Audio (Subscriber),25,0,0.01,100,90,14319,90,0.01,Spotify AB,18,0,12-2019,12-2019,Canada,CAN,,0,,Spotify AB,,T0721646769,JETT PACK MUSIC INC,CAD,9056,3471
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,100 FEET AWAY,576296,Jett/Laguna,SPOTIFY,SPOT,Mechanical - Streaming Audio (Subscriber),25,0,0.01,100,90,14319,90,0.01,Spotify AB,18,0,12-2019,12-2019,Canada,CAN,,0,,Spotify AB,,T0721646769,JETT PACK MUSIC INC,CAD,9056,3472
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,100 FEET AWAY,576296,Jett/Laguna,"Google, Inc.",GOOG,Mechanical - Streaming Audio,22,0,0.02,100,90,14319,90,0.02,"Google, Inc",24,0,12-2019,12-2019,Canada,CAN,,0,,"Google, Inc",,T0721646769,JETT PACK MUSIC INC,CAD,9058,15297
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,100 FEET AWAY,576296,Jett/Laguna,"Google, Inc.",GOOG,Mechanical - Streaming Audio,22,0,0.01,100,90,14319,90,0.01,"Google, Inc",20,0,12-2019,12-2019,Canada,CAN,,0,,"Google, Inc",,T0721646769,JETT PACK MUSIC INC,CAD,9058,15298
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,100 FEET AWAY,576296,Jett/Laguna,APPLE ,APP1,Mechanical - Streaming Audio (Subscriber),25,0,0.03,100,90,14319,90,0.03,Apple Computers Inc.,39,0,12-2019,12-2019,Canada,CAN,,0,,Apple Computers Inc.,,T0721646769,JETT PACK MUSIC INC,CAD,9062,63447
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,100 FEET AWAY,576296,Jett/Laguna,APPLE ,APP1,Mechanical - Streaming Audio (Subscriber),25,0,0.02,100,90,14319,90,0.02,Apple Computers Inc.,15,0,12-2019,12-2019,Canada,CAN,,0,,Apple Computers Inc.,,T0721646769,JETT PACK MUSIC INC,CAD,9062,63449
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,100 FEET AWAY,576296,Jett/Laguna,APPLE ,APP1,Mechanical - Streaming Audio (Subscriber),25,0,0.01,100,90,14319,90,0.01,Apple Computers Inc.,5,0,12-2019,12-2019,Canada,CAN,,0,,Apple Computers Inc.,,T0721646769,JETT PACK MUSIC INC,CAD,9062,63450
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,100 FEET AWAY,576296,Jett/Laguna,CMRRA Satellite Radio ISRC,SRAD,Mechanical,01,0,0.53,100,90,14319,90,0.48,Satellite Radio ISRC,8,0,01-2019,12-2019,Canada,CAN,,0,,Satellite Radio ISRC,,T0721646769,JETT PACK MUSIC INC,CAD,9065,1001
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,SOCAN,SOCA,Performance - Digital Internet,17,50,0.28,100,90,14319,90,0.25,,0,0,04-2019,06-2019,Canada,CAN,,0,,,,,JETT PACK MUSIC INC - IAPPLE,CAD,9027,77496
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,SOCAN,SOCA,Performance - Digital Internet,17,50,0.05,100,90,14319,90,0.05,,0,0,04-2019,06-2019,Canada,CAN,,0,,,,,JETT PACK MUSIC INC - IGOOP,CAD,9027,77497
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,SOCAN,SOCA,Performance - Digital Internet,17,50,0.39,100,90,14319,90,0.35,,0,0,04-2019,06-2019,Canada,CAN,,0,,,,,JETT PACK MUSIC INC - ISPOTIFY,CAD,9027,77498
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,YouTube,YOUT,Mechanical - Streaming Video,23,0,0.01,100,90,14319,90,0.01,YouTube,250,0,12-2019,12-2019,Canada,CAN,,0,,YouTube,,T7000879063,JETT PACK MUSIC INC,CAD,9054,4170
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,YouTube Market Share,YTMS,Mechanical - Streaming Video,23,0,0.06,100,90,14319,90,0.05,YTMS,1,0,03-2020,03-2020,Canada,CAN,,0,,YTMS,,T7000879063,JETT PACK MUSIC INC,CAD,9054,15908
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,SPOTIFY,SPOT,Mechanical - Streaming Audio (Subscriber),25,0,0.17,100,90,14319,90,0.15,Spotify AB,417,0,12-2019,12-2019,Canada,CAN,,0,,Spotify AB,,T7000879063,JETT PACK MUSIC INC,CAD,9056,3310
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,SPOTIFY,SPOT,Mechanical - Streaming Audio (Subscriber),25,0,0.42,100,90,14319,90,0.38,Spotify AB,566,0,12-2019,12-2019,Canada,CAN,,0,,Spotify AB,,T7000879063,JETT PACK MUSIC INC,CAD,9056,3311
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,SPOTIFY,SPOT,Mechanical - Streaming Audio (Subscriber),25,0,0.01,100,90,14319,90,0.01,Spotify AB,25,0,12-2019,12-2019,Canada,CAN,,0,,Spotify AB,,T7000879063,JETT PACK MUSIC INC,CAD,9056,3312
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,SPOTIFY,SPOT,Mechanical - Streaming Audio (Subscriber),25,0,0.02,100,90,14319,90,0.02,Spotify AB,60,0,12-2019,12-2019,Canada,CAN,,0,,Spotify AB,,T7000879063,JETT PACK MUSIC INC,CAD,9056,3315
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,SPOTIFY,SPOT,Mechanical - Streaming Audio (Subscriber),25,0,0.08,100,90,14319,90,0.07,Spotify AB,187,0,12-2019,12-2019,Canada,CAN,,0,,Spotify AB,,T7000879063,JETT PACK MUSIC INC,CAD,9056,3316
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,SPOTIFY,SPOT,Mechanical - Streaming Audio (Subscriber),25,0,0.04,100,90,14319,90,0.04,Spotify AB,58,0,12-2019,12-2019,Canada,CAN,,0,,Spotify AB,,T7000879063,JETT PACK MUSIC INC,CAD,9056,3317
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,SPOTIFY,SPOT,Mechanical - Streaming Audio (Subscriber),25,0,0.19,100,90,14319,90,0.17,Spotify AB,255,0,12-2019,12-2019,Canada,CAN,,0,,Spotify AB,,T7000879063,JETT PACK MUSIC INC,CAD,9056,3320
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,SPOTIFY,SPOT,Mechanical - Streaming Audio (Ad-supported),26,0,0.03,100,90,14319,90,0.03,Spotify AB,133,0,12-2019,12-2019,Canada,CAN,,0,,Spotify AB,,T7000879063,JETT PACK MUSIC INC,CAD,9057,13499
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,SPOTIFY,SPOT,Mechanical - Streaming Audio (Ad-supported),26,0,0.05,100,90,14319,90,0.05,Spotify AB,230,0,12-2019,12-2019,Canada,CAN,,0,,Spotify AB,,T7000879063,JETT PACK MUSIC INC,CAD,9057,13501
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,"Google, Inc.",GOOG,Mechanical - Streaming Audio,22,0,0.27,100,90,14319,90,0.24,"Google, Inc",5,0,12-2019,12-2019,Canada,CAN,,0,,"Google, Inc",,T7000879063,JETT PACK MUSIC INC,CAD,9058,15223
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,"Google, Inc.",GOOG,Mechanical - Streaming Audio,22,0,0.01,100,90,14319,90,0.01,"Google, Inc",12,0,12-2019,12-2019,Canada,CAN,,0,,"Google, Inc",,T7000879063,JETT PACK MUSIC INC,CAD,9058,15224
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,"Google, Inc.",GOOG,Mechanical - Streaming Audio,22,0,0.08,100,90,14319,90,0.07,"Google, Inc",120,0,12-2019,12-2019,Canada,CAN,,0,,"Google, Inc",,T7000879063,JETT PACK MUSIC INC,CAD,9058,15226
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,APPLE ,APP1,Mechanical - Streaming Audio (Subscriber),25,0,0.01,100,90,14319,90,0.01,Apple Computers Inc.,20,0,12-2019,12-2019,Canada,CAN,,0,,Apple Computers Inc.,,T7000879063,JETT PACK MUSIC INC,CAD,9062,63154
